time,CO2_ppm,CO2_2_ppm,O2_percent,temperature_C,OD_Trx_V,OD_Sct_V,OD_Ref_V
1.430511474609375e-06,nan,33300.0,20.5,35.812,0.7300357142857143,0.6310357142857141,0.4480178571428572
5.000077486038208,nan,33430.0,20.49,35.75,0.7590892857142858,0.6594285714285715,0.48133928571428575
10.000170946121216,nan,34050.0,20.47,35.625,0.7698571428571429,0.6537767857142857,0.46773214285714293
15.000255107879639,nan,34430.0,20.43,35.562,0.7362232142857144,0.639705357142857,0.46916071428571426
20.00035572052002,nan,34700.0,20.42,35.5,0.7368214285714286,0.6436339285714286,0.4664732142857143
25.000457286834717,nan,34850.0,20.42,35.437,0.7464642857142857,0.6290357142857144,0.46782142857142855
30.000693559646606,nan,35280.0,20.42,35.375,0.7628660714285714,0.6506696428571429,0.45178571428571435
35.00077557563782,nan,35470.0,20.42,35.312,0.7454910714285713,0.6277232142857143,0.4698482142857143
40.000853061676025,nan,35920.0,20.42,35.312,0.7455089285714287,0.6337499999999999,0.4647589285714286
45.00093483924866,nan,36360.0,20.42,35.312,0.7464107142857143,0.6479732142857143,0.46388392857142857
50.00102114677429,nan,36580.0,20.42,35.312,0.7644017857142857,0.6570714285714285,0.46732142857142855
55.00109815597534,nan,36890.0,20.42,35.312,0.7427589285714286,0.6382767857142858,0.4565803571428573
60.00117063522339,nan,37110.0,20.42,35.375,0.735375,0.6329196428571429,0.47210714285714284
65.00126051902771,nan,37480.0,20.42,35.375,0.7357053571428571,0.6265803571428572,0.47111607142857137
70.00133872032166,nan,37850.0,20.42,35.375,0.7319732142857144,0.6276696428571429,0.4856875
75.00141644477844,nan,38530.0,20.41,35.437,0.7219196428571429,0.6672946428571428,0.4645
80.00150299072266,nan,38980.0,20.42,35.5,0.7403928571428572,0.6388125000000001,0.47017857142857145
85.00158762931824,nan,38920.0,20.41,35.562,0.7276428571428573,0.6457232142857142,0.47997321428571427
90.00165867805481,nan,38810.0,20.41,35.625,0.7002307692307693,0.606173076923077,0.46792307692307694
95.00173282623291,nan,38740.0,20.41,35.75,0.7403392857142856,0.6571339285714286,0.47402678571428575
100.00180912017822,nan,38710.0,20.41,35.812,0.7402053571428573,0.6530446428571429,0.46863392857142866
105.00188851356506,nan,38710.0,20.41,35.875,0.7333482142857145,0.6397857142857142,0.4783035714285714
110.00196719169617,nan,38730.0,20.42,35.875,0.7646517857142857,0.6439732142857143,0.4723214285714286
115.00205874443054,nan,38670.0,20.42,35.937,0.7428482142857142,0.6462321428571428,0.47280357142857143
120.00215649604797,nan,38710.0,20.41,36.062,0.7575714285714287,0.6444553571428571,0.46847321428571426
125.00222659111023,nan,38720.0,20.41,36.062,0.7228035714285715,0.6440892857142858,0.4834374999999999
130.00230193138123,nan,38760.0,20.41,36.125,0.7467142857142857,0.6548660714285715,0.47666964285714286
135.00238037109375,nan,38790.0,20.41,36.187,0.7375892857142857,0.6475714285714285,0.45516964285714295
140.00246238708496,nan,38840.0,20.41,36.25,0.7462678571428573,0.6377142857142857,0.4699910714285714
145.00254464149475,nan,38780.0,20.41,36.312,0.7508214285714286,0.6568214285714287,0.47359821428571436
150.00261545181274,nan,38790.0,20.4,36.375,0.7453392857142858,0.6408660714285714,0.48665178571428575
155.0026876926422,nan,38830.0,20.42,36.375,0.7519375000000001,0.6442589285714285,0.4760892857142857
160.00276112556458,nan,38900.0,20.41,36.437,0.7455535714285715,0.6616339285714287,0.4698571428571429
165.0028510093689,nan,39000.0,20.41,36.437,0.7415446428571429,0.6368839285714287,0.45727678571428576
170.0029263496399,nan,39130.0,20.4,36.437,0.7403928571428571,0.6575803571428572,0.47701785714285716
175.00300884246826,nan,39150.0,20.39,36.437,0.7400267857142857,0.6456964285714287,0.47542857142857153
180.00307703018188,nan,39150.0,20.4,36.437,0.7415357142857145,0.6370089285714287,0.4499196428571429
185.00317358970642,nan,39200.0,20.41,36.437,0.7430446428571429,0.645875,0.4645446428571428
190.0032455921173,nan,39290.0,20.41,36.375,0.7254553571428571,0.6398839285714287,0.4843660714285715
195.0032880306244,nan,39310.0,20.41,36.375,0.7505892857142857,0.6484910714285714,0.47534821428571433
200.00336623191833,nan,39400.0,20.37,36.375,0.7491875000000002,0.6457678571428572,0.47475892857142865
205.0034475326538,nan,39420.0,20.37,36.375,0.7512232142857143,0.6473571428571429,0.47755357142857147
210.00358247756958,nan,39440.0,20.37,36.375,0.7648035714285715,0.6468303571428572,0.47664285714285726
215.00365805625916,nan,39460.0,20.41,36.312,0.7380892857142857,0.6453571428571429,0.4794107142857143
220.00372648239136,nan,39500.0,20.41,36.312,0.7352678571428571,0.6543035714285715,0.4951160714285715
225.00380849838257,nan,39560.0,20.39,36.312,0.7205384615384616,0.6596923076923077,0.4669326923076923
230.0038938522339,nan,39580.0,20.36,36.25,0.7128928571428571,0.6226339285714285,0.44908928571428575
235.003972530365,nan,39650.0,20.35,36.25,0.7354017857142858,0.6445,0.47918750000000004
240.00404405593872,nan,39830.0,20.35,36.187,0.7381785714285714,0.6366875000000001,0.4708392857142857
245.00411748886108,nan,39920.0,20.41,36.187,0.7490535714285713,0.6416785714285714,0.4726785714285714
250.00419902801514,nan,40080.0,20.4,36.187,0.6878125,0.5947678571428572,0.44982142857142854
255.00427722930908,nan,40180.0,20.35,36.125,0.7562767857142857,0.6310982142857143,0.45641964285714287
260.00435519218445,nan,40230.0,20.34,36.062,0.7301442307692307,0.6509230769230769,0.4684903846153846
265.0044484138489,nan,40240.0,20.34,36.062,0.7437232142857144,0.64075,0.4714642857142857
270.0045237541199,nan,40360.0,20.35,36.125,0.7615535714285715,0.6490714285714286,0.4687053571428571
275.0046184062958,nan,40460.0,20.4,36.125,0.7373392857142858,0.6583482142857141,0.47715178571428574
280.0047187805176,nan,40560.0,20.37,36.125,0.7371160714285715,0.6428035714285715,0.4726875000000001
285.00480127334595,nan,40690.0,20.34,36.125,0.7501071428571429,0.643285714285714,0.4689285714285714
290.00487995147705,nan,40770.0,20.35,36.125,0.7349732142857144,0.6397410714285715,0.4805982142857143
295.0049669742584,nan,40830.0,20.34,36.187,0.7705624999999999,0.6713928571428571,0.47741071428571435
300.0050404071808,nan,40910.0,20.34,36.187,0.7448392857142857,0.6378035714285714,0.4617053571428572
305.0051164627075,nan,40960.0,20.36,36.187,0.7452053571428572,0.6448124999999999,0.4745803571428571
310.00519323349,nan,41000.0,20.35,36.187,0.7495892857142856,0.6465535714285713,0.4739196428571429
315.0052800178528,nan,41070.0,20.34,36.25,0.7450892857142859,0.6375892857142856,0.4639642857142858
320.00535893440247,nan,41090.0,20.35,36.312,0.7368928571428572,0.6483392857142858,0.4819464285714286
325.0054383277893,nan,41170.0,20.34,36.312,0.7514807692307693,0.6413173076923075,0.4992307692307693
330.0055146217346,nan,41260.0,20.34,36.312,0.7656964285714288,0.638,0.4664017857142858
335.0055892467499,nan,41440.0,20.35,36.312,0.7517678571428572,0.6418035714285715,0.47008928571428577
340.0056676864624,nan,41520.0,20.34,36.312,0.7535625,0.6620267857142856,0.48199107142857145
345.0057487487793,nan,41600.0,20.34,36.375,0.7392857142857144,0.6502678571428573,0.4491071428571428
350.0058228969574,nan,41680.0,20.34,36.375,0.7488214285714286,0.6412321428571429,0.4723928571428573
355.00590419769287,nan,41780.0,20.34,36.437,0.7448392857142857,0.6385535714285714,0.4741964285714286
360.00597381591797,nan,41840.0,20.34,36.437,0.7440982142857144,0.6331964285714285,0.4633839285714285
365.0060701370239,nan,41930.0,20.34,36.437,0.7199285714285715,0.6393660714285714,0.45754464285714275
370.00614404678345,nan,41980.0,20.34,36.437,0.7389732142857144,0.6409553571428571,0.46744642857142865
375.0062167644501,nan,42290.0,20.34,36.437,0.7387589285714284,0.6598482142857144,0.4829464285714286
380.00629019737244,nan,42370.0,20.34,36.437,0.7550357142857144,0.63875,0.47467857142857145
385.0063760280609,nan,42390.0,20.34,36.437,0.7233303571428572,0.6179375,0.46090178571428575
390.00646209716797,nan,42450.0,20.34,36.5,0.7585178571428571,0.6420892857142858,0.4694732142857143
395.0065619945526,nan,42580.0,20.34,36.437,0.7485982142857143,0.6304821428571428,0.4595982142857143
400.0066339969635,nan,42760.0,20.34,36.437,0.7409553571428571,0.6567232142857142,0.4642053571428572
405.00670766830444,nan,42890.0,20.34,36.375,0.7626160714285716,0.6532142857142856,0.4602232142857144
410.006787776947,nan,43050.0,20.34,36.375,0.691625,0.6293303571428571,0.45689285714285716
415.0068655014038,nan,43100.0,20.34,36.375,0.7322767857142859,0.6455982142857142,0.4870089285714286
420.0069308280945,nan,43130.0,20.34,36.375,0.7455625,0.6409642857142857,0.4787410714285715
425.00700068473816,nan,43190.0,20.34,36.375,0.7405178571428571,0.6428571428571427,0.4823571428571428
430.00709772109985,nan,43250.0,20.34,36.375,0.7443928571428572,0.6539821428571428,0.4704553571428572
435.00719451904297,nan,43380.0,20.34,36.375,0.7344375000000001,0.6429732142857142,0.4786160714285715
440.00728821754456,nan,43410.0,20.34,36.375,0.7308392857142858,0.6408571428571429,0.4879642857142856
445.0073711872101,nan,43550.0,20.33,36.312,0.7534642857142858,0.6422589285714286,0.48177678571428556
450.0074601173401,nan,43620.0,20.34,36.312,0.7507232142857142,0.6589285714285714,0.46258928571428576
455.0075492858887,nan,43720.0,20.34,36.375,0.7345357142857143,0.6390714285714286,0.47091964285714283
460.0076274871826,nan,43870.0,20.34,36.375,0.7648392857142856,0.6398839285714286,0.4614464285714286
465.00770688056946,nan,44110.0,20.34,36.375,0.7342410714285714,0.6449910714285715,0.4809285714285714
470.0077919960022,nan,44230.0,20.34,36.375,0.7245803571428572,0.6227767857142857,0.458875
475.007865190506,nan,44230.0,20.34,36.375,0.7329642857142857,0.6410714285714285,0.47627678571428567
480.0079519748688,nan,44260.0,20.34,36.375,0.7358750000000001,0.6328571428571428,0.4779196428571429
485.0080246925354,nan,44380.0,20.34,36.375,0.7353392857142858,0.6334196428571428,0.4710357142857143
490.0081024169922,nan,44500.0,20.34,36.375,0.7251517857142858,0.6249375,0.45728571428571435
