time,CO2_ppm,CO2_2_ppm,O2_percent,temperature_C,OD_Trx_V,OD_Sct_V
1040.0169010162354,2840.0,3910.0,20.87,36.687,3.698,0.16948214285714286
1045.0169806480408,2840.0,3910.0,20.87,36.687,3.694642857142857,0.16850892857142857
1050.0170617103577,2830.0,3910.0,20.88,36.687,3.694660714285714,0.16374107142857144
1055.0171463489532,2820.0,3900.0,20.88,36.687,3.7018392857142857,0.1705803571428571
1060.0172188282013,2800.0,3890.0,20.87,36.75,3.71,0.16472321428571426
1065.017296552658,2790.0,3880.0,20.88,36.75,3.7042142857142855,0.16833928571428572
1070.017394065857,2770.0,3870.0,20.88,36.75,3.7122232142857143,0.16580357142857144
1075.0174753665924,2760.0,3850.0,20.87,36.75,3.689535714285715,0.16622321428571427
1080.017557144165,2730.0,3840.0,20.88,36.75,3.6741249999999996,0.16633035714285715
1085.0176379680634,2710.0,3830.0,20.88,36.687,3.6951785714285714,0.16819642857142858
1090.0177216529846,2690.0,3830.0,20.88,36.75,3.7003392857142856,0.16982142857142857
1095.0178010463715,2680.0,3800.0,20.88,36.687,3.7096964285714287,0.16500892857142854
1100.01789188385,2680.0,3710.0,20.88,36.687,3.665517857142857,0.16481250000000003
1105.0179731845856,2680.0,3690.0,20.88,36.687,3.7104017857142852,0.16948214285714286
1110.0180532932281,2670.0,3640.0,20.88,36.687,3.6891517857142864,0.1698839285714286
1115.0181183815002,2660.0,3630.0,20.88,36.687,3.6905803571428573,0.16783035714285716
1120.0182020664215,2650.0,3620.0,20.88,36.625,3.722107142857143,0.17074107142857145
1125.0182843208313,2640.0,3610.0,20.88,36.687,3.6763214285714296,0.17288392857142862
1130.0183672904968,2620.0,3620.0,20.88,36.687,3.710419642857143,0.16933928571428572
1135.0184452533722,2610.0,3610.0,20.88,36.687,3.7079017857142853,0.16557142857142856
1140.0185234546661,2590.0,3580.0,20.88,36.687,3.68575,0.1669285714285714
1145.0186033248901,2570.0,3600.0,20.88,36.687,3.693366071428571,0.16800892857142857
1150.0186846256256,2560.0,3590.0,20.88,36.687,3.680946428571428,0.16727678571428567
1155.018765449524,2560.0,3590.0,20.88,36.687,3.696375,0.1680357142857143
1160.0188438892365,2550.0,3550.0,20.88,36.687,3.708080357142857,0.17001785714285716
1165.018930196762,2550.0,3540.0,20.87,36.687,3.648258928571429,0.17361607142857144
1170.0190091133118,2540.0,3540.0,20.88,36.687,3.7081696428571425,0.1681517857142857
1175.0190932750702,2530.0,3520.0,20.88,36.687,3.7113035714285716,0.1659017857142857
1180.0191640853882,2510.0,3480.0,20.88,36.75,3.7073750000000003,0.16873214285714289
1185.0192484855652,2500.0,3460.0,20.88,36.75,3.695214285714286,0.1720982142857143
1190.0193269252777,2480.0,3450.0,20.88,36.75,3.706616071428571,0.1712142857142857
1195.019408941269,2470.0,3410.0,20.88,36.812,3.7154910714285707,0.1679107142857143
1200.0194799900055,2450.0,3370.0,20.87,36.812,3.7081339285714283,0.17304464285714286
1205.0195622444153,2430.0,3370.0,20.88,36.75,3.7082589285714285,0.1725535714285714
1210.0196442604065,2420.0,3370.0,20.89,36.75,3.737892857142857,0.16816071428571427
1215.019719839096,2420.0,3360.0,20.88,36.75,3.7062589285714282,0.17146428571428568
1220.0197985172272,2410.0,3330.0,20.88,36.75,3.696178571428572,0.1766964285714286
1225.0198729038239,2410.0,3270.0,20.88,36.75,3.7101607142857147,0.16774107142857142
1230.0199596881866,2400.0,3280.0,20.88,36.75,3.698339285714286,0.17538392857142857
1235.020038843155,2390.0,3270.0,20.88,36.75,3.708616071428571,0.17125892857142858
1240.02011179924,2380.0,3270.0,20.88,36.75,3.726642857142857,0.16926785714285716
1245.020189523697,2370.0,3280.0,20.87,36.75,3.710482142857142,0.1851071428571429
1250.0202791690826,2350.0,3280.0,20.88,36.812,3.717758928571429,0.1725625
1255.0203621387482,2340.0,3280.0,20.88,36.812,3.7017946428571427,0.16959821428571428
1260.0204372406006,2320.0,3260.0,20.88,36.75,3.722883928571428,0.21808035714285715
1265.0205125808716,2300.0,3250.0,20.88,36.812,3.7010357142857138,0.17807142857142857
1270.0205857753754,2290.0,3230.0,20.89,36.812,3.705919642857143,0.1824375
1275.0206685066223,2290.0,3230.0,20.88,36.812,3.7073125000000005,0.17583928571428573
1280.0207431316376,2290.0,3220.0,20.88,36.812,3.6818660714285714,0.17216071428571428
1285.0208237171173,2280.0,3220.0,20.88,36.75,3.7053303571428566,0.17214285714285715
1290.0209028720856,2270.0,3200.0,20.88,36.75,3.708660714285714,0.17103571428571426
1295.020982503891,2260.0,3180.0,20.88,36.75,3.7100089285714293,0.17350892857142858
1300.0210568904877,2250.0,3170.0,20.88,36.75,3.723330357142857,0.16777678571428573
1305.0211277008057,2230.0,3180.0,20.88,36.75,3.7135267857142864,0.17305357142857145
1310.0211997032166,2220.0,3160.0,20.88,36.75,3.7059999999999995,0.17237500000000003
1315.0212709903717,2200.0,3150.0,20.88,36.687,3.6914553571428574,0.17297321428571433
1320.0213449001312,2190.0,3140.0,20.88,36.687,3.722660714285715,0.17454464285714286
1325.0214173793793,2170.0,3130.0,20.88,36.687,3.703116071428572,0.17630357142857142
1330.0215322971344,2170.0,3120.0,20.89,36.687,3.7082589285714285,0.17023214285714286
1335.0216164588928,2160.0,3120.0,20.88,36.687,3.708491071428572,0.168
1340.0216948986053,2160.0,3100.0,20.88,36.687,3.707544642857143,0.16791964285714284
1345.0217714309692,2160.0,3080.0,20.88,36.687,3.6754642857142863,0.16862499999999997
1350.0218455791473,2150.0,3060.0,20.88,36.687,3.7144807692307698,0.17486538461538462
1355.021921634674,2140.0,3050.0,20.88,36.687,3.7049910714285716,0.167125
1360.0219914913177,2140.0,3020.0,20.88,36.687,3.7066250000000003,0.1715089285714286
1365.0220892429352,2120.0,2990.0,20.88,36.75,3.6442321428571427,0.1675
1370.0221655368805,2110.0,2990.0,20.88,36.75,3.7041160714285724,0.1692767857142857
1375.02224111557,2090.0,2970.0,20.88,36.75,3.712857142857143,0.17274107142857145
1380.0223116874695,2080.0,2930.0,20.88,36.812,3.704723214285714,0.17257142857142857
1385.022387266159,2060.0,2900.0,20.89,36.812,3.6563303571428567,0.1728214285714286
1390.0224635601044,2060.0,2880.0,20.93,36.875,3.712080357142857,0.1691964285714286
1395.022535085678,2050.0,2880.0,20.88,36.875,3.7023750000000004,0.16704464285714285
1400.0226085186005,2050.0,2860.0,20.88,36.937,3.709776785714286,0.169625
1405.0226874351501,2040.0,2860.0,20.88,36.937,3.663151785714286,0.16846428571428573
1410.022761106491,2040.0,2840.0,20.88,37.0,3.7084196428571436,0.1720714285714286
1415.0228369235992,2020.0,2830.0,20.88,36.937,3.707875000000001,0.17316071428571428
1420.0229070186615,2020.0,2820.0,20.88,36.937,3.7095535714285717,0.1722232142857143
1425.0229876041412,2000.0,2830.0,20.88,36.937,3.6491160714285718,0.17141071428571425
1430.0230617523193,2000.0,2830.0,20.88,36.875,3.708678571428571,0.17027678571428573
1435.0231347084045,1980.0,2800.0,20.88,36.875,3.714107142857143,0.16800892857142857
1440.0232055187225,1970.0,2810.0,20.88,36.875,3.710142857142857,0.1697857142857143
1445.0232841968536,1960.0,2810.0,20.88,36.875,3.673086538461538,0.16724038461538465
1450.0233590602875,1960.0,2800.0,20.94,36.812,3.7027499999999995,0.16984821428571434
1455.0234305858612,1960.0,2800.0,20.88,36.812,3.702964285714286,0.16701785714285716
1460.0235087871552,1960.0,2800.0,20.88,36.812,3.708955357142858,0.17005357142857144
1465.023607969284,1950.0,2800.0,20.88,36.812,3.6899375,0.1657053571428571
1470.0236806869507,1950.0,2800.0,20.88,36.812,3.720348214285714,0.16583035714285715
1475.0237567424774,1940.0,2800.0,20.87,36.812,3.713883928571429,0.16779464285714285
1480.0238358974457,1940.0,2800.0,20.88,36.812,3.701366071428571,0.16874107142857145
1485.0239148139954,1920.0,2800.0,20.88,36.75,3.6679821428571437,0.1712589285714286
1490.023987531662,1910.0,2790.0,20.88,36.812,3.7084017857142864,0.16245535714285714
1495.0240588188171,1900.0,2780.0,20.88,36.812,3.707232142857143,0.1686071428571429
1500.0241267681122,1890.0,2770.0,20.88,36.812,3.7058482142857145,0.1635089285714286
1505.0241754055023,1880.0,2770.0,20.88,36.812,3.7173749999999997,0.1702857142857143
1510.0242521762848,1870.0,2770.0,20.91,36.812,3.710642857142857,0.1684375
1515.02432179451,1870.0,2760.0,20.88,36.875,3.707258928571428,0.1685357142857143
1520.0243923664093,1870.0,2750.0,20.88,36.875,3.7056428571428577,0.166375
1525.024474620819,1870.0,2730.0,20.88,36.875,3.6825625000000004,0.16907142857142857
1530.0245521068573,1860.0,2720.0,20.88,36.875,3.702669642857143,0.1720357142857143
1535.0246262550354,1860.0,2660.0,20.88,36.875,3.713616071428572,0.16903571428571426
1540.0246980190277,1850.0,2670.0,20.88,36.875,3.7003125,0.17268750000000002
1545.0247757434845,1840.0,2670.0,20.88,36.812,3.706276785714285,0.16753571428571426
1550.0248537063599,1830.0,2670.0,20.88,36.812,3.7289375000000002,0.1735178571428571
1555.0249238014221,1820.0,2660.0,20.87,36.875,3.698473214285715,0.17514285714285718
1560.0249931812286,1820.0,2660.0,20.88,36.812,3.7040625,0.17138392857142856
1565.0250828266144,1800.0,2640.0,20.88,36.875,3.702785714285714,0.18232142857142858
1570.0251524448395,1800.0,2650.0,20.94,36.812,3.7074642857142863,0.1688214285714286
1575.0252273082733,1800.0,2650.0,20.88,36.812,3.706919642857143,0.16602678571428578
1580.0253019332886,1800.0,2640.0,20.88,36.812,3.696357142857143,0.1687857142857143
1585.0253748893738,1790.0,2630.0,20.88,36.812,3.702223214285713,0.18846428571428572
1590.025454044342,1790.0,2610.0,20.87,36.812,3.710419642857143,0.16981249999999998
1595.025527715683,1780.0,2610.0,20.88,36.812,3.7080446428571423,0.18233928571428573
