time,CO2_ppm,O2_percent
1763113633.4382677,27590,20.65
1763113638.4386652,27660,20.64
1763113643.4384162,27730,20.63
1763113648.4408333,27880,20.63
1763113653.4385154,28020,20.63
1763113658.4385853,28040,20.62
1763113663.4386442,28150,20.61
1763113668.4387176,28270,20.61
1763113673.4443147,28420,20.62
1763113678.4388583,28520,20.61
1763113683.4424002,28760,20.59
1763113688.462785,29010,20.59
1763113693.4442887,29350,20.59
1763113698.441556,29500,20.59
1763113703.4416878,29890,20.59
1763113708.4417198,30160,20.59
1763113713.4419029,30520,20.58
1763113718.4439242,30860,20.58
1763113723.4419506,31680,20.58
1763113728.4567676,31880,20.57
1763113733.4523315,31760,20.57
1763113738.4525433,31860,20.56
1763113743.452463,32040,20.56
1763113748.4572759,32100,20.56
1763113753.4561968,32200,20.56
1763113758.456526,32220,20.55
1763113763.456347,32250,20.56
1763113768.456419,32270,20.55
1763113773.4565053,32280,20.55
1763113778.4567015,32300,20.55
1763113783.4566479,32370,20.55
1763113788.4567075,32380,20.54
1763113793.4567833,32470,20.54
1763113798.4569645,32530,20.54
1763113803.456922,32600,20.55
1763113808.4569845,32610,20.53
1763113813.4570591,32570,20.52
1763113818.4572637,32580,20.54
1763113823.457327,32610,20.55
1763113828.4572854,32630,20.55
1763113833.458681,32600,20.55
1763113838.4582865,32550,20.54
1763113843.4622235,32450,20.54
1763113848.4584422,32430,20.55
1763113853.4585655,32280,20.55
1763113858.4585857,32270,20.55
1763113863.4677923,32220,20.55
1763113868.4587693,32170,20.55
1763113873.4588108,32130,20.54
1763113878.4623892,32080,20.56
1763113883.4596949,32010,20.57
1763113888.4598901,32000,20.56
1763113893.459858,32010,20.56
1763113898.4598875,31970,20.56
1763113903.4600203,32000,20.56
1763113908.4600296,32010,20.55
1763113913.4600983,31990,20.55
1763113918.4670103,32010,
1763113923.460251,32040,20.54
1763113928.4603157,32050,20.53
1763113933.463692,32170,20.54
1763113938.46069,32170,20.53
1763113943.4607701,32170,20.54
1763113948.4683285,32150,20.54
1763113953.4650989,32180,20.54
1763113958.5489974,32230,20.55
1763113963.461345,32240,20.54
1763113968.4619665,32240,20.54
1763113973.4612541,32250,20.55
1763113978.465847,32270,20.54
1763113983.4613907,32290,20.53
1763113988.461522,32310,20.53
1763113993.4846108,32310,20.54
1763113998.468509,32330,20.53
1763114003.4716194,32320,20.52
1763114008.4617457,32290,20.55
1763114013.461819,32270,20.54
1763114018.4642339,32220,20.53
1763114023.4619877,32180,20.54
1763114028.4660232,32100,20.54
1763114033.4621296,31970,20.54
1763114038.462206,31860,20.53
1763114043.46234,31740,20.55
1763114048.4623468,31560,20.56
1763114053.46259,31460,20.56
1763114058.4656773,31430,20.55
1763114063.4625802,31440,20.57
1763114068.4641218,31400,20.57
1763114073.463897,31400,20.56
1763114078.46935,31440,20.56
1763114083.4642982,31460,20.56
1763114088.4641008,31510,20.57
1763114093.4644766,31540,20.56
1763114098.4642813,31660,20.56
1763114103.464456,31660,20.55
1763114108.4648156,31660,20.54
1763114113.46447,31680,20.53
1763114118.4648843,31700,20.54
1763114123.4648058,31710,20.55
1763114128.4649413,31710,20.55
1763114133.47858,31750,20.54
1763114138.4650056,31720,20.55
1763114143.4651718,31710,20.55
1763114148.465183,31770,20.55
1763114153.466907,31810,20.55
1763114158.4716704,31900,20.54
1763114163.4670296,31890,20.53
1763114168.467108,31880,20.55
1763114173.4699073,31900,20.54
1763114178.4674888,31970,20.54
1763114183.468485,31960,20.53
1763114188.4676092,31890,20.54
1763114193.467697,31890,20.55
1763114198.4677665,31890,20.54
1763114203.4682767,31840,20.53
1763114208.4735055,31730,20.55
1763114213.4679577,31580,20.54
1763114218.4680212,31440,20.54
1763114223.469056,31330,20.55
1763114228.4684148,31270,20.57
1763114233.4729674,31230,20.56
1763114238.468547,31080,20.57
1763114243.4686217,31020,20.57
1763114248.468685,30930,20.57
1763114253.4687667,30950,20.57
1763114258.4703069,30970,20.57
1763114263.4689023,31030,20.56
1763114268.468948,31030,20.56
1763114273.4749134,31070,20.56
1763114278.4721634,31110,20.56
1763114283.4789717,31150,20.56
1763114288.4722862,31170,20.56
1763114293.4723544,31280,20.55
1763114298.5045514,31290,20.55
1763114303.4724975,31280,20.56
1763114308.4740803,31240,20.56
1763114313.4726267,31220,20.57
1763114318.4727192,31200,20.56
1763114323.4731274,31210,20.56
1763114328.473006,31220,20.56
1763114333.4736915,31280,20.56
1763114338.4730322,31280,20.56
1763114343.476192,31340,20.55
1763114348.4731975,31310,20.56
1763114353.473371,31280,20.56
1763114358.4734006,31310,20.56
1763114363.4733703,31340,20.56
1763114368.4742787,31320,20.56
1763114373.4735794,31310,20.56
1763114378.4849336,31280,20.56
1763114383.4737194,31160,20.56
1763114388.476286,31020,20.57
1763114393.4754047,30910,20.57
1763114398.476369,30820,20.56
1763114403.483185,30620,20.56
1763114408.4756324,30620,20.55
1763114413.4769106,30560,20.57
1763114418.476456,30580,20.57
1763114423.4876263,30550,20.57
1763114428.4766285,30500,20.58
1763114433.4769983,30510,20.57
1763114438.4769335,30520,20.57
1763114443.4799032,30600,20.56
1763114448.4770892,30570,20.56
1763114453.4818838,30520,20.57
1763114458.4813137,30540,20.57
1763114463.4879456,30640,20.56
1763114468.4813535,30670,20.57
1763114473.4814837,30660,20.57
1763114478.4815311,30650,20.57
1763114483.4817672,30650,20.57
1763114488.4820688,30670,20.56
1763114493.4817877,30660,20.56
1763114498.4868436,30680,20.56
1763114503.486504,30680,20.57
1763114508.4870286,30680,20.57
1763114513.486647,30690,20.57
1763114518.486828,30700,20.56
1763114523.4869082,30700,20.56
1763114528.4927692,30700,20.56
1763114533.4869835,30740,20.56
1763114538.4870465,30740,20.56
1763114543.494779,30760,20.57
1763114548.488296,30760,20.57
1763114553.49448,30740,20.56
1763114558.4884155,30760,20.58
1763114563.4885695,30760,20.58
1763114568.5022023,30720,20.53
1763114573.48875,30700,20.54
1763114578.489696,30620,20.56
1763114583.488883,30590,20.57
1763114588.4888973,30490,20.56
1763114593.4890625,30450,20.56
1763114598.489068,30240,20.57
1763114603.514903,30220,20.57
1763114608.4899147,30160,20.57
1763114613.490233,30160,20.57
1763114618.4926288,30150,20.57
1763114623.4906287,30110,20.57
1763114628.4903865,30110,20.56
1763114633.4903686,30110,20.56
1763114638.490656,30100,
1763114643.4905014,30100,20.57
1763114648.490659,30150,20.57
1763114653.4906502,30140,20.57
1763114658.4907095,30110,20.57
1763114663.4907966,30110,20.57
1763114668.4909403,30160,20.57
1763114673.4922314,30190,20.56
1763114678.4910045,30210,20.56
1763114683.4938903,30240,20.56
1763114688.4916015,30250,20.56
1763114693.5385168,30270,20.56
1763114698.491763,30250,20.57
1763114703.4918864,30260,20.56
1763114708.4918938,30270,20.56
1763114713.4922893,30300,20.57
1763114718.492046,30270,20.57
1763114723.4935355,30280,20.56
1763114728.4928806,30260,20.57
1763114733.4972527,30270,20.57
1763114738.493016,30260,20.57
1763114743.493143,30270,20.57
1763114748.4931943,30240,20.57
1763114753.4981158,30150,20.57
1763114758.4933236,30080,20.56
1763114763.4966128,30030,20.57
1763114768.4936838,29860,20.57
1763114773.5043614,29830,20.57
1763114778.4938405,29760,20.57
1763114783.4938924,29690,20.57
1763114788.4979575,29640,20.58
1763114793.4975963,29680,20.58
1763114798.502294,29690,20.58
1763114803.4977543,29690,20.58
1763114808.4986045,29730,20.57
1763114813.4986286,29740,20.57
1763114818.5009763,29780,20.56
1763114823.498764,29770,20.57
1763114828.4988415,29750,20.57
1763114833.4989269,29740,20.57
1763114838.4989843,29710,20.57
1763114843.5031338,29720,20.57
1763114848.4991267,29690,20.57
1763114853.5034075,29720,20.57
1763114858.5028434,29740,20.57
1763114863.5043595,29710,20.57
1763114868.5029888,29700,20.57
1763114873.5052817,29740,20.57
1763114878.5053334,29740,20.57
1763114883.506794,29740,20.56
1763114888.505447,29730,20.57
1763114893.5055356,29770,20.57
1763114898.5115705,29780,20.56
1763114903.507756,29720,20.57
1763114908.5408478,29690,20.57
1763114913.507901,29680,20.57
1763114918.51005,29690,20.57
1763114923.5096402,29660,20.57
1763114928.513555,29560,20.57
1763114933.5098052,29330,20.57
1763114938.509887,29290,20.57
1763114943.5178738,29170,20.57
1763114948.5179107,29120,20.57
1763114953.519547,29130,20.58
1763114958.5180056,29100,20.58
1763114963.5205452,29150,20.58
1763114968.5190544,29120,20.59
1763114973.5193405,29110,20.6
1763114978.519177,29110,20.58
1763114983.5200212,29090,20.58
1763114988.519559,29070,20.58
1763114993.527944,29130,20.58
1763114998.5197077,29120,20.58
1763115003.5201242,29120,20.57
1763115008.5200126,29150,20.57
1763115013.523476,29170,20.57
1763115018.5201547,29200,20.52
1763115023.5202866,29210,20.53
1763115028.5202973,29250,20.55
1763115033.5205247,29330,20.56
1763115038.520772,29400,20.56
1763115043.5205317,29380,20.57
1763115048.520612,29360,20.57
1763115053.5206878,29340,20.57
1763115058.5210886,29360,20.57
1763115063.5208385,29320,20.57
1763115068.5255792,29330,20.57
1763115073.5252829,29320,20.57
1763115078.529263,29380,20.57
1763115083.5254111,29390,20.57
