time,CO2_ppm,O2_percent
1763132242.987339,11200,20.84
1763132247.9916458,11190,20.84
1763132252.989702,11040,20.85
1763132257.9897647,10920,20.86
1763132262.9945507,10810,20.87
1763132267.989921,10780,20.85
1763132272.9899704,10740,20.84
1763132277.9905431,10750,20.85
1763132282.990502,10670,20.86
1763132287.9906871,10630,20.86
1763132292.994093,10550,20.87
1763132297.9907346,10440,20.85
1763132302.9908004,10430,20.83
1763132308.0015514,10410,20.87
1763132312.992269,10400,20.87
1763132317.9924314,10380,20.88
1763132323.001125,10330,20.88
1763132327.9924626,10270,20.88
1763132332.9926016,10230,20.88
1763132337.9926448,10210,20.88
1763132342.9927082,10130,20.86
1763132347.9964235,10070,20.86
1763132352.99284,10020,20.86
1763132357.992926,9970,20.87
1763132362.9935417,9870,20.87
1763132367.9932404,9830,20.88
1763132372.9933176,9780,20.88
1763132377.9955332,9770,20.87
1763132382.9934392,9770,20.87
1763132387.9940188,9720,20.87
1763132392.993672,9640,20.88
1763132397.9937587,9660,20.88
1763132402.9994311,9590,20.89
1763132407.9938896,9600,20.89
1763132412.9939804,9580,20.88
1763132417.9948008,9580,20.84
1763132422.9945147,9560,20.86
1763132427.9949791,9530,20.87
1763132432.994669,9520,20.87
1763132437.9947755,9500,20.87
1763132442.994807,9480,20.88
1763132447.9949434,9470,20.89
1763132452.9959998,9480,20.89
1763132457.9952242,9500,20.87
1763132462.995306,9510,20.89
1763132467.9953053,9530,20.88
1763132472.9954736,9510,20.89
1763132477.9967365,9490,20.87
1763132482.995584,9480,20.88
1763132487.996719,9480,20.89
1763132492.9963708,9480,20.89
1763132497.996625,9480,20.87
1763132502.9968305,9480,20.88
1763132507.996737,9480,20.89
1763132512.998013,9480,20.88
1763132517.9968648,9500,20.88
1763132523.0036466,9500,20.89
1763132527.9970043,9520,20.88
1763132532.9970617,9520,20.88
1763132538.0019965,9510,20.88
1763132543.0294528,9520,20.88
1763132548.0024343,9520,20.88
1763132553.0021827,9530,20.89
1763132558.0022862,9540,20.88
1763132563.0154166,9550,20.88
1763132568.014792,9550,20.88
1763132573.015212,9550,20.89
1763132578.0149238,9550,20.88
1763132583.0150654,9540,20.88
1763132588.015094,9530,20.88
1763132593.0152826,9530,20.88
1763132598.0156982,9520,20.88
1763132603.015298,9510,20.88
1763132608.017667,9500,20.88
1763132613.019189,9500,20.88
1763132618.0197732,9530,20.88
1763132623.016382,9520,20.88
1763132628.016463,9520,20.89
1763132633.0165007,9490,20.88
1763132638.0166876,9480,20.86
1763132643.0190394,9490,20.87
1763132648.0167117,9500,20.88
1763132653.017254,9480,20.88
1763132658.017008,9490,20.88
1763132663.0179334,9500,20.89
1763132668.017157,9520,20.89
1763132673.0172875,9530,20.89
1763132678.0190344,9520,20.88
1763132683.0186393,9520,20.88
1763132688.0188334,9500,20.88
1763132693.0194592,9510,20.88
1763132698.018864,9520,20.89
1763132703.0189304,9520,20.88
1763132708.0223181,9490,20.89
1763132713.0195963,9480,20.73
1763132718.0196712,9440,20.94
1763132723.0202084,9430,20.95
1763132728.0200584,9400,20.89
1763132733.0199006,9400,20.88
1763132738.0200427,9390,20.89
1763132743.0200627,9390,20.88
1763132748.020114,9370,20.89
1763132753.0203354,9340,20.88
1763132758.022009,9340,20.87
1763132763.020363,9320,20.88
1763132768.0204308,9340,20.88
1763132773.020496,9340,20.89
1763132778.0205553,9340,20.89
1763132783.0255175,9330,20.88
1763132788.0207763,9300,20.88
1763132793.0208926,9300,20.88
1763132798.0209572,9320,20.88
1763132803.0210135,9340,20.88
1763132808.023445,9350,20.88
1763132813.021119,9380,20.89
1763132818.0212088,9380,20.89
1763132823.0335672,9370,20.89
1763132828.0321708,9370,20.88
1763132833.031092,9410,20.88
1763132838.0328505,9430,20.89
1763132843.03114,9460,20.88
1763132848.0386114,9500,20.88
1763132853.0327196,9620,20.88
1763132858.0324163,9680,20.88
1763132863.0365174,9790,20.88
1763132868.0338376,9890,20.87
1763132873.0326252,10020,20.88
1763132878.0328064,10080,20.88
1763132883.032765,10180,20.88
1763132888.032873,10350,20.88
1763132893.036618,10560,20.87
1763132898.0329957,10670,20.85
1763132903.033037,10830,20.86
1763132908.0338247,10860,20.87
1763132913.0334492,10920,20.88
1763132918.033643,10950,20.87
1763132923.0339832,10940,20.85
1763132928.0336623,10970,20.84
1763132933.0337844,11010,20.86
1763132938.03382,11010,20.86
1763132943.0338914,11030,20.85
1763132948.0361006,11050,20.84
1763132953.034021,11060,20.86
1763132958.03409,11080,20.87
1763132963.0351522,11070,20.88
1763132968.0347595,11060,20.87
1763132973.034933,11080,20.85
1763132978.0351741,11080,20.83
1763132983.034992,11070,20.86
1763132988.03512,11070,20.87
1763132993.0351536,11070,20.83
1763132998.0352318,11060,20.85
1763133003.1007025,11080,20.85
1763133008.0353775,11090,20.86
1763133013.0354261,11100,20.85
1763133018.039465,11140,20.87
1763133023.039174,11200,20.86
1763133028.0411808,11240,20.85
1763133033.0456054,11340,20.84
1763133038.0393996,11520,20.84
1763133043.0398748,11730,20.85
1763133048.0398715,11810,20.84
1763133053.0434735,12130,20.83
1763133058.0417318,12280,20.85
1763133063.04007,12510,20.85
1763133068.0408394,12600,20.85
1763133073.040582,12810,20.86
1763133078.042002,12830,20.83
1763133083.0474045,13090,20.82
1763133088.0407872,13220,20.82
1763133093.0434232,13200,20.82
1763133098.0412965,13210,20.81
1763133103.0423696,13320,20.82
1763133108.0414364,13680,20.81
1763133113.0414789,13860,20.82
1763133118.0432148,14060,20.81
1763133123.0428212,14190,20.81
1763133128.0430079,14320,20.81
1763133133.0434403,14410,20.81
1763133138.0430217,14500,20.81
1763133143.0443947,14480,20.81
