time,CO2_ppm,O2_percent
1763137726.625003,10100,20.87
1763137731.6209211,10120,20.87
1763137736.6266909,10180,20.86
1763137741.6265738,10190,20.86
1763137746.6296585,10210,20.86
1763137751.6266553,10230,20.87
1763137756.6273937,10220,20.88
1763137761.6271899,10250,20.88
1763137766.6280808,10260,20.88
1763137771.6273143,10260,20.88
1763137776.6302009,10270,20.88
1763137781.6277595,10300,20.88
1763137786.6330197,10300,20.88
1763137791.6278713,10290,20.87
1763137796.6295247,10310,20.86
1763137801.6281316,10360,20.86
1763137806.6283185,10340,20.86
1763137811.699954,10330,20.86
1763137816.6287775,10330,20.86
1763137821.6287963,10320,20.86
1763137826.6449876,10330,20.84
1763137831.6289482,10340,20.85
1763137836.6756144,10340,20.86
1763137841.629562,10350,20.87
1763137846.6359918,10350,20.87
1763137851.629698,10350,20.87
1763137856.630464,10350,20.87
1763137861.6302075,10360,20.85
1763137866.631185,10380,20.85
1763137871.6303427,10420,20.86
1763137876.6341636,10420,20.86
1763137881.6334805,10440,20.86
1763137886.6336915,10460,20.87
1763137891.6336312,10460,20.87
1763137896.6346433,10500,20.86
1763137901.6342297,10550,20.85
1763137906.6341548,10590,20.84
1763137911.6342962,10640,20.86
1763137916.6345277,10630,20.87
1763137921.6352634,10650,20.87
1763137926.6345274,10680,20.87
1763137931.634621,10690,20.88
1763137936.6346538,10710,20.87
1763137941.6355178,10740,20.84
1763137946.6347919,10740,20.83
1763137951.636869,10760,20.83
1763137956.636554,10780,20.86
1763137961.6390107,10800,20.86
1763137966.6367016,10820,20.87
