time,CO2_ppm,O2_percent
1763119377.437497,40080,20.42
1763119382.408872,40020,20.42
1763119387.408905,39980,20.42
1763119392.4090576,39970,20.43
1763119397.4122903,40020,20.43
1763119402.4091196,40110,20.43
1763119407.4092715,40130,20.43
1763119412.4092844,40200,20.43
1763119417.4176602,40230,20.43
1763119422.4132516,40390,20.43
1763119427.4207618,40410,20.42
1763119432.4136722,40480,20.43
1763119437.4137797,40500,20.43
1763119442.4137032,40500,20.42
1763119447.414041,40500,20.43
1763119452.4138455,40510,20.43
1763119457.4180763,40510,20.43
1763119462.4139962,40570,20.42
1763119467.4190974,40600,20.42
1763119472.4185827,40660,20.42
1763119477.4272072,40750,20.42
1763119482.4205794,40720,20.42
1763119487.4187703,40740,20.42
1763119492.4188457,40760,20.42
1763119497.418931,40740,20.43
1763119502.4196484,40780,20.43
1763119507.4190664,40790,20.42
1763119512.4249659,40810,20.42
1763119517.4213023,40830,20.42
1763119522.4240408,40810,20.43
1763119527.4214203,40810,20.42
1763119532.4215236,40810,20.42
1763119537.4215822,40780,20.42
1763119542.4244764,40730,20.42
1763119547.425827,40720,20.42
1763119552.4252765,40670,20.43
1763119557.429798,40640,20.43
1763119562.4259453,40550,20.43
1763119567.4264014,40510,20.42
1763119572.4260743,40480,20.42
1763119577.4268236,40480,20.42
1763119582.5143516,40460,20.43
1763119587.4269474,40440,20.43
1763119592.4264414,40440,20.44
1763119597.430852,40460,20.44
1763119602.4283664,40510,20.42
1763119607.4306977,40510,20.43
1763119612.4285207,40510,20.43
1763119617.428568,40510,20.42
1763119622.4286435,40550,20.42
1763119627.428872,40610,20.43
1763119632.4288394,40650,20.42
1763119637.4288573,40730,20.42
1763119642.429086,40730,20.42
1763119647.4290748,40740,20.42
1763119652.4292397,40740,20.42
1763119657.4292176,40680,20.42
1763119662.4334266,40710,20.42
1763119667.429748,40820,20.42
1763119672.4322453,40860,20.42
1763119677.4349642,40870,20.42
1763119682.4518805,40880,20.43
1763119687.433394,40870,20.42
1763119692.4334261,40800,20.42
1763119697.4335065,40830,20.42
1763119702.4348078,40880,20.42
1763119707.4373806,40900,20.43
1763119712.4365678,40840,20.42
1763119717.4343104,40820,20.42
1763119722.4339442,40740,20.42
1763119727.43402,40690,20.42
1763119732.4350111,40620,20.42
1763119737.4341536,40500,20.43
1763119742.434221,40480,20.42
1763119747.4350393,40420,20.42
1763119752.4344826,40410,20.42
1763119757.4345524,40390,20.43
1763119762.4416914,40410,20.43
1763119767.4346988,40420,20.42
1763119772.434767,40380,20.43
1763119777.4350226,40360,20.43
1763119782.434931,40410,20.43
1763119787.4396582,40480,20.43
1763119792.4362504,40560,20.43
1763119797.4351394,40640,20.42
1763119802.4410644,40660,20.42
1763119807.4388833,40690,20.42
1763119812.4403198,40680,20.42
1763119817.439597,40710,20.42
1763119822.4390996,40720,20.42
1763119827.4395778,40720,20.42
1763119832.439373,40740,20.42
1763119837.4394433,40730,20.42
1763119842.442408,40730,20.43
1763119847.439589,40730,20.43
1763119852.4396431,40740,20.42
1763119857.4415998,40770,20.42
1763119862.4412417,40800,20.42
1763119867.4413075,40850,20.42
1763119872.4465086,40830,20.42
1763119877.441431,40920,20.42
1763119882.441505,40940,20.43
1763119887.447392,40980,20.42
1763119892.4419856,40940,20.42
1763119897.4421742,40920,20.42
1763119902.4480095,40890,20.42
1763119907.4422152,40820,20.42
1763119912.4422827,40770,20.42
1763119917.4423647,40680,20.42
1763119922.442416,40590,20.42
1763119927.4500403,40430,20.43
1763119932.442589,40380,20.43
1763119937.443872,40360,20.43
1763119942.4433453,40250,20.43
1763119947.4435132,40250,20.43
1763119952.444029,40210,20.43
1763119957.445605,40200,20.44
1763119962.447908,40210,20.44
1763119967.4461179,40360,20.43
1763119972.4503224,40430,20.43
1763119977.4462693,40460,20.43
1763119982.446326,40610,20.43
1763119987.4576983,40670,20.43
1763119992.4469557,40740,20.42
1763119997.4478073,40740,20.42
1763120002.4507248,40780,20.42
1763120007.4471426,40750,20.42
1763120012.4495838,40750,20.43
1763120017.4527557,40690,20.42
1763120022.4494333,40690,20.42
1763120027.4495256,40720,20.43
1763120032.4494605,40730,20.42
1763120037.4518816,40790,20.43
1763120042.450489,40850,20.43
1763120047.4506853,40850,20.42
1763120052.450679,40830,20.42
1763120057.4507136,40840,20.43
1763120062.4512637,40830,20.43
1763120067.4510195,40800,20.42
1763120072.451201,40790,20.42
1763120077.4527595,40790,20.42
1763120082.4512413,40730,20.42
1763120087.4513772,40680,20.43
1763120092.4514105,40560,20.43
1763120097.4514751,40520,20.42
1763120102.4617438,40390,20.43
1763120107.4516256,40280,20.43
1763120112.4516819,40250,20.42
1763120117.4517436,40200,20.43
1763120122.4518292,40150,20.43
1763120127.4523187,40170,20.43
1763120132.4519603,40220,20.43
1763120137.4521024,40260,20.43
1763120142.452122,40340,20.44
1763120147.4522748,40370,20.43
1763120152.4525354,40420,20.43
1763120157.452315,40480,20.43
1763120162.4556253,40570,20.42
1763120167.4554045,40570,20.42
1763120172.4567914,40670,20.42
1763120177.4555566,40620,20.42
1763120182.4556274,40640,20.42
1763120187.4584012,40720,20.42
1763120192.4564304,40780,20.42
1763120197.4593678,40800,20.42
1763120202.4565685,40820,20.42
1763120207.4567192,40830,20.42
1763120212.4567502,40850,20.42
1763120217.4567657,40870,20.42
1763120222.4607701,40940,20.42
1763120227.4569392,40950,20.42
1763120232.4570823,40980,20.42
1763120237.4571,40990,20.42
1763120242.4571948,41080,20.42
1763120247.4606454,41090,20.43
1763120252.4573054,40950,20.43
1763120257.46139,40900,20.42
1763120262.4612806,40830,20.42
1763120267.4613593,40740,20.42
1763120272.465493,40680,20.43
1763120277.46518,40540,20.42
1763120282.4652495,40310,20.43
1763120287.465318,40180,20.43
1763120292.4897175,40180,20.43
