time,CO2_ppm,O2_percent
1763116077.30216,28190,20.58
1763116082.2989225,28130,20.58
1763116087.2994995,28020,20.58
1763116092.2991166,28020,20.58
1763116097.3009715,28020,20.58
1763116102.2992525,28000,20.58
1763116107.3007169,27940,20.58
1763116112.300477,27900,20.59
1763116117.3059473,27860,20.58
1763116122.3006258,27860,20.58
1763116127.3007708,27840,20.59
1763116132.3007734,27780,20.58
1763116137.302581,27760,20.58
1763116142.302604,27810,20.58
1763116147.3010104,27840,20.58
1763116152.304055,27910,20.58
1763116157.3036408,27960,20.58
1763116162.3037112,28010,20.58
1763116167.310331,28190,20.58
1763116172.303859,28350,20.58
1763116177.303933,28560,20.58
1763116182.30571,28720,20.58
1763116187.3055205,29440,20.58
1763116192.3056781,29770,20.57
1763116197.3069043,30300,20.58
1763116202.305721,30680,20.58
1763116207.3141055,31850,20.57
1763116212.3137927,32590,20.57
1763116217.3138654,33640,20.57
1763116222.3171222,34050,20.57
1763116227.3140044,34870,20.56
1763116232.314074,35720,20.55
1763116237.3180985,36100,20.55
1763116242.3152077,36510,20.54
1763116247.3155692,37720,20.52
1763116252.3153615,38680,20.51
1763116257.3154268,39520,20.5
1763116262.3216243,39970,20.5
1763116267.3161561,40510,20.49
1763116272.3192723,41030,20.47
1763116277.3162658,42090,20.46
1763116282.316333,42300,20.45
1763116287.3166006,42520,20.44
1763116292.3165104,42900,20.43
1763116297.3175182,42850,20.42
1763116302.3166516,43310,20.42
1763116307.3167229,43400,20.42
1763116312.3167903,43620,20.42
1763116317.3169453,43850,20.42
1763116322.3172448,44210,20.41
1763116327.3170207,44320,20.4
1763116332.319643,44530,20.4
1763116337.3192801,44710,20.39
1763116342.3194675,45050,20.4
1763116347.3323207,45220,20.39
1763116352.3194861,45250,20.39
1763116357.320302,45500,20.39
1763116362.319965,45410,20.37
1763116367.3221116,45450,20.37
1763116372.3202622,45500,20.38
1763116377.320171,45500,20.36
1763116382.3203263,45550,20.37
1763116387.3203232,45640,20.37
1763116392.3205018,45840,20.35
1763116397.3210216,45910,20.36
1763116402.3205214,46370,20.35
1763116407.323728,46530,20.35
1763116412.3236017,47030,20.35
1763116417.32868,47270,20.36
1763116422.3237357,47470,20.36
1763116427.3238416,47680,20.35
1763116432.3239033,47890,20.34
1763116437.3256032,47900,20.34
1763116442.3240378,48220,20.34
1763116447.3241153,48400,20.34
1763116452.3242025,48630,20.33
1763116457.324348,49100,20.32
1763116462.3244104,49230,20.33
1763116467.3244104,49300,20.33
1763116472.3293772,49280,20.33
1763116477.325236,49320,20.32
1763116482.3278694,49370,20.33
1763116487.3253798,49430,20.32
1763116492.3293216,49550,20.32
1763116497.325862,49530,20.32
1763116502.328029,49600,20.3
1763116507.3321712,49700,20.31
1763116512.3260674,49660,20.31
1763116517.32924,49660,20.3
1763116522.328727,49700,20.3
1763116527.3314123,49740,20.3
1763116532.3288786,49780,20.31
1763116537.334447,49790,20.3
1763116542.3290954,49750,20.3
1763116547.32952,49730,20.32
1763116552.3292334,49640,20.31
1763116557.329359,49520,20.31
1763116562.329391,49280,20.31
1763116567.3333397,49170,20.31
1763116572.3348713,48990,20.32
1763116577.3333788,48850,20.33
1763116582.333431,48830,20.32
1763116587.3335056,48830,20.31
1763116592.3398561,48730,20.33
1763116597.3362012,48580,20.33
1763116602.3337681,48550,20.34
1763116607.3338807,48560,20.33
1763116612.3339062,48580,20.32
1763116617.3339806,48680,20.33
1763116622.3400953,48680,20.33
1763116627.3394508,48690,20.32
1763116632.334183,48670,20.31
1763116637.3353574,48690,20.32
1763116642.3350074,48720,20.32
1763116647.3351154,48740,20.31
1763116652.3511102,48760,20.31
1763116657.335216,48840,20.3
1763116662.3352752,48850,20.31
1763116667.338077,48870,20.32
1763116672.3371046,48900,20.34
1763116677.3389523,48940,20.32
1763116682.3400688,48910,20.31
1763116687.337303,49010,20.3
1763116692.3400645,49020,20.31
1763116697.3398976,49030,20.31
1763116702.3399618,49130,20.31
1763116707.3411403,49100,20.33
1763116712.3400886,49120,20.31
1763116717.3401606,49050,20.31
1763116722.3453999,48990,20.32
1763116727.344994,48940,20.32
1763116732.3451972,48870,20.31
1763116737.3452413,48590,20.32
1763116742.3452163,48480,20.33
1763116747.3453395,48120,20.31
1763116752.3453603,47960,20.32
1763116757.3454247,47750,20.34
1763116762.3501554,47710,20.33
1763116767.3455594,47710,20.33
1763116772.345632,47650,20.34
1763116777.3516445,47600,20.34
1763116782.345787,47630,20.34
1763116787.3459623,47510,20.34
1763116792.3461773,47510,20.34
1763116797.3459945,47570,20.34
1763116802.3496788,47650,20.34
1763116807.3472753,47710,20.34
1763116812.3474672,47720,20.34
1763116817.3479216,47780,20.34
1763116822.3474684,47830,20.34
1763116827.348148,47850,20.33
1763116832.3480973,47860,20.34
1763116837.3482318,47860,20.34
1763116842.349021,47860,20.34
1763116847.3482974,47850,20.33
1763116852.3503675,47860,20.32
1763116857.350108,47870,20.33
1763116862.3519285,47860,20.33
1763116867.3531916,47860,20.33
1763116872.3503115,47860,20.34
1763116877.351267,47890,20.34
1763116882.3512938,47890,20.33
1763116887.3513544,47860,20.34
1763116892.35228,47860,20.34
1763116897.3515,47860,20.34
1763116902.3520334,47860,20.33
1763116907.3518195,47830,20.33
1763116912.3520133,47780,20.34
1763116917.3543627,47740,20.33
1763116922.3520384,47580,20.34
1763116927.3542435,47510,20.34
1763116932.353895,47380,20.34
1763116937.3552608,47310,20.34
1763116942.3543408,47130,20.34
1763116947.3541172,47100,20.34
1763116952.354888,47090,20.34
1763116957.362521,47030,20.35
1763116962.3566954,46980,20.35
1763116967.3601341,46950,20.35
1763116972.3545918,46990,20.35
1763116977.3579545,46960,20.34
1763116982.3574953,47000,20.34
1763116987.3604145,46980,20.34
1763116992.3576338,46990,20.34
1763116997.357696,47000,20.34
1763117002.3578207,47020,20.34
1763117007.357852,47020,20.34
1763117012.3657334,47020,20.35
1763117017.3579948,47000,20.35
1763117022.358098,47020,20.34
1763117027.358138,47040,20.34
1763117032.3582096,47040,20.34
1763117037.3670492,47030,20.34
1763117042.3584087,47130,20.34
1763117047.3584852,47130,20.34
1763117052.35857,47090,20.34
1763117057.364627,47040,20.34
1763117062.3601732,47040,20.34
1763117067.3602374,47060,20.34
1763117072.3674123,46990,20.34
