time,CO2_ppm,CO2_2_ppm,O2_percent,temperature_C,OD_Trx_V,OD_Sct_V,OD_Ref_V
1.6689300537109375e-06,nan,35570.0,20.49,36.5,0.721330357142857,0.6590357142857144,0.5256517857142857
5.000117063522339,nan,35600.0,20.49,33.375,0.7098928571428571,0.6541428571428571,0.5266785714285714
10.000221014022827,nan,35620.0,20.47,33.25,0.7201160714285715,0.6294375000000001,0.5369375000000002
15.00036883354187,nan,35620.0,20.45,33.187,0.7347053571428573,0.6423571428571427,0.5447410714285715
20.000449895858765,nan,35620.0,20.45,33.125,0.7348035714285717,0.6447410714285715,0.5455
25.000537395477295,nan,35620.0,20.43,33.062,0.7361875,0.6643482142857143,0.5306339285714285
30.000606775283813,nan,35630.0,20.44,33.125,0.7311785714285716,0.6390625,0.5304196428571428
35.0006947517395,nan,35640.0,20.49,33.187,0.7203125,0.6511339285714286,0.5373660714285714
40.00077724456787,nan,35620.0,20.49,33.187,0.7285178571428571,0.6464910714285714,0.5374107142857143
45.000861406326294,nan,35570.0,20.49,33.312,0.7303035714285714,0.6629464285714286,0.5476339285714286
50.000964641571045,nan,35340.0,20.49,33.562,0.7429821428571428,0.6471696428571428,0.5555178571428571
55.001073598861694,nan,34410.0,20.49,33.75,0.7333660714285715,0.6440535714285716,0.5452142857142857
60.00114417076111,nan,31300.0,20.5,33.937,0.7167410714285714,0.6286964285714287,0.52525
65.00122475624084,nan,30270.0,20.53,34.187,0.7330714285714287,0.6525267857142858,0.5432767857142857
70.00130677223206,nan,30320.0,20.51,34.437,0.7419196428571427,0.6480178571428572,0.5160982142857142
75.00138592720032,nan,30290.0,20.51,34.687,0.7320892857142857,0.6489553571428571,0.49206249999999996
80.00147223472595,nan,30290.0,20.54,34.937,0.7358928571428571,0.6548660714285715,0.4858571428571429
85.0015618801117,nan,30180.0,20.53,35.125,0.7266607142857142,0.6380625000000001,0.49443750000000003
90.001633644104,nan,30080.0,20.51,35.5,0.7398482142857145,0.6466339285714285,0.5084553571428573
95.00171303749084,nan,30100.0,20.5,35.687,0.7199642857142858,0.6146250000000001,0.4895446428571428
100.00274801254272,nan,30410.0,20.49,35.875,0.7348125000000001,0.6648660714285715,0.49250892857142853
105.00282144546509,nan,30720.0,20.49,36.062,0.7190625,0.6435357142857143,0.5144821428571429
110.00289463996887,nan,31270.0,20.49,36.312,0.7472142857142857,0.6725000000000001,0.5084642857142858
115.00321769714355,nan,32080.0,20.49,36.5,0.7305803571428572,0.6516875000000001,0.4898303571428571
120.00328922271729,nan,35640.0,20.42,36.687,0.7268749999999998,0.7978928571428571,0.4961428571428571
125.00335836410522,nan,39830.0,20.39,36.75,0.7297142857142858,0.6934732142857144,0.48151785714285705
130.0067536830902,nan,46390.0,20.33,36.937,0.738857142857143,0.6628214285714285,0.513875
135.0068244934082,nan,51040.0,20.26,37.0,0.7482678571428573,0.663125,0.505375
140.00690007209778,nan,58010.0,20.18,37.062,0.7748125000000001,0.6643839285714286,0.5406071428571428
145.00697374343872,nan,62140.0,20.1,37.062,0.7430982142857142,0.6679553571428573,0.5482232142857143
150.00704336166382,nan,69570.0,20.02,37.125,0.7325178571428573,0.6493035714285714,0.5553839285714286
155.0071301460266,nan,75570.0,19.87,37.125,0.7496607142857143,0.6639196428571429,0.5766785714285714
160.00719785690308,nan,83710.0,19.79,37.125,0.7541160714285715,0.6589017857142857,0.5365446428571429
165.00727605819702,nan,87620.0,19.71,37.125,0.7456696428571429,0.7228392857142858,0.552705357142857
170.00734734535217,nan,94570.0,19.64,37.125,0.7333482142857145,0.6718035714285715,0.5506785714285715
175.00742363929749,nan,99320.0,19.56,37.062,0.7285535714285715,0.6645892857142857,0.5375982142857143
180.0076460838318,nan,nan,19.48,36.937,0.7351517857142857,0.6563928571428572,0.5227053571428572
185.0077166557312,nan,nan,19.4,36.937,0.7412678571428571,0.6769375000000001,0.5229196428571429
190.00778365135193,nan,nan,19.33,36.875,0.773169642857143,0.6501428571428571,0.4939642857142857
