time,elapsed_time,temperature_C,OD_135_V,OD_Ref_V,OD_90_V,O2_percent
2026-01-28 16:19:04,1140.0056726932526,24.937,0.073375,0.8462142857142858,0.07288392857142857,20.97
2026-01-28 16:19:24,1160.0057425498962,24.937,0.0720625,0.8995892857142858,0.07125000000000001,20.98
2026-01-28 16:19:44,1180.0058131217957,24.937,0.07305357142857143,0.8682946428571429,0.07464285714285714,20.97
2026-01-28 16:20:04,1200.0059206485748,25.0,0.07289285714285713,0.8848035714285715,0.0736875,20.98
2026-01-28 16:20:24,1220.0060033798218,24.937,0.0722232142857143,0.882125,0.07480357142857143,20.98
2026-01-28 16:20:44,1240.0060665607452,24.937,0.07269642857142856,0.8314107142857142,0.075875,20.98
2026-01-28 16:21:04,1260.006131887436,24.937,0.0726875,0.8438928571428572,0.07890178571428572,20.98
2026-01-28 16:21:24,1280.0061979293823,24.937,0.07388392857142857,0.8625178571428572,0.078125,20.98
2026-01-28 16:21:44,1300.0062682628632,24.937,0.07297321428571428,0.8672410714285714,0.08655357142857144,20.98
2026-01-28 16:22:04,1320.0063407421112,24.937,0.07216964285714286,0.8366071428571429,0.077125,20.98
2026-01-28 16:22:24,1340.0064070224762,24.937,0.07372321428571428,0.8085267857142858,0.08186607142857143,20.98
2026-01-28 16:22:44,1360.0064764022827,25.0,0.0729375,0.8364375,0.07952678571428572,20.98
2026-01-28 16:23:04,1380.0065472126007,25.0,0.07361607142857143,0.878732142857143,0.07626785714285714,20.99
2026-01-28 16:23:24,1400.006615638733,24.937,0.07291071428571429,0.8813928571428572,0.07623214285714286,20.99
2026-01-28 16:23:44,1420.0066919326782,25.0,0.07244642857142858,0.8833125,0.07478571428571427,20.99
2026-01-28 16:24:04,1440.0067601203918,25.0,0.07561607142857142,0.8585089285714286,0.08001785714285714,21.0
2026-01-28 16:24:24,1460.0068323612213,24.937,0.07191071428571429,0.8459642857142857,0.07676785714285715,20.99
2026-01-28 16:24:44,1480.0069179534912,24.937,0.07333035714285716,0.8584910714285715,0.07674107142857144,21.0
2026-01-28 16:25:04,1500.0069863796234,24.937,0.07449107142857143,0.8751428571428572,0.07627678571428573,20.99
2026-01-28 16:25:24,1520.0099112987518,25.0,0.07416071428571429,0.8773392857142858,0.07748214285714286,20.99
2026-01-28 16:25:44,1540.009989976883,25.0,0.07301785714285715,0.8527321428571428,0.07627678571428573,21.0
2026-01-28 16:26:04,1560.0100584030151,25.0,0.073875,0.8562410714285714,0.08299107142857143,21.0
2026-01-28 16:26:24,1580.0139133930206,25.0,0.07289285714285713,0.8567946428571428,0.07471428571428572,21.0
2026-01-28 16:26:44,1600.013958454132,24.937,0.07366964285714285,0.8401607142857143,0.08255357142857143,21.0
2026-01-28 16:27:04,1620.0140297412872,24.937,0.07657142857142858,0.8954821428571428,0.07902678571428572,21.0
2026-01-28 16:27:24,1640.0141043663025,25.0,0.0749375,0.8415803571428572,0.07707142857142857,21.0
2026-01-28 16:27:44,1660.0141711235046,25.0,0.07310714285714286,0.8730982142857143,0.0742232142857143,21.01
2026-01-28 16:28:04,1680.0142347812653,25.0,0.0733125,0.8384375000000001,0.07955357142857143,21.01
2026-01-28 16:28:24,1700.014310836792,25.0,0.07320535714285714,0.8456428571428571,0.07850892857142858,21.01
2026-01-28 16:28:44,1720.0143990516663,25.0,0.07478571428571427,0.8312053571428571,0.08092857142857143,21.01
2026-01-28 16:29:04,1740.0144655704498,24.937,0.07375,0.8588482142857143,0.07496428571428572,21.01
2026-01-28 16:29:24,1760.0145642757416,24.937,0.07352678571428571,0.8248125000000001,0.08315178571428572,21.01
2026-01-28 16:29:44,1780.014630317688,24.937,0.07399107142857142,0.8234196428571429,0.07974107142857144,21.01
2026-01-28 16:30:04,1800.0147018432617,24.937,0.07341964285714285,0.8451607142857143,0.0766875,21.01
2026-01-28 16:30:24,1820.0147769451141,24.937,0.07354464285714286,0.8364375,0.07870535714285716,21.01
2026-01-28 16:30:44,1840.0148463249207,24.937,0.07433928571428572,0.8397232142857144,0.07605357142857143,21.01
2026-01-28 16:31:04,1860.01491522789,24.937,0.07335714285714286,0.8625982142857144,0.08224107142857143,21.01
2026-01-28 16:31:24,1880.0179131031036,25.0,0.07545535714285714,0.8404732142857144,0.07896428571428571,21.01
2026-01-28 16:31:44,1900.01798081398,25.0,0.07425000000000001,0.8306250000000001,0.08000892857142858,21.01
2026-01-28 16:32:04,1920.0180487632751,25.0,0.07400892857142857,0.8331071428571429,0.08083035714285715,21.02
2026-01-28 16:32:24,1940.0181181430817,25.062,0.0740625,0.8424642857142858,0.07591964285714285,21.02
2026-01-28 16:32:44,1960.018187046051,25.0,0.07694642857142857,0.8419642857142857,0.07574107142857144,21.02
2026-01-28 16:33:04,1980.0182514190674,25.0,0.0754375,0.8431785714285714,0.07921428571428571,21.02
2026-01-28 16:33:24,2000.018315076828,25.0,0.07519642857142858,0.8300089285714286,0.08172321428571429,21.02
2026-01-28 16:33:44,2020.0183844566345,25.0,0.07414285714285715,0.8662142857142857,0.07903571428571429,21.02
2026-01-28 16:34:04,2040.0184545516968,25.0,0.07554464285714287,0.8264821428571428,0.08199107142857143,21.02
2026-01-28 16:34:24,2060.0185248851776,25.0,0.07539285714285714,0.8181785714285714,0.08483928571428571,21.02
2026-01-28 16:34:44,2080.0185992717743,25.0,0.07496428571428572,0.8583482142857143,0.07719642857142858,21.02
2026-01-28 16:35:04,2100.018666744232,25.0,0.07449107142857143,0.8403303571428572,0.07941071428571429,21.02
2026-01-28 16:35:24,2120.018733024597,25.0,0.07548214285714286,0.8650267857142857,0.08060714285714286,21.02
2026-01-28 16:35:44,2140.0188241004944,25.0,0.07485714285714286,0.8399107142857144,0.08170535714285714,21.02
2026-01-28 16:36:04,2160.0188891887665,25.0,0.07789285714285714,0.8309017857142857,0.08297321428571428,21.02
2026-01-28 16:36:24,2180.0189888477325,25.0,0.07574107142857144,0.8590625000000001,0.08038392857142858,21.02
2026-01-28 16:36:44,2200.019061088562,25.0,0.07534821428571428,0.8507678571428572,0.08146428571428573,21.02
2026-01-28 16:37:04,2220.019127845764,25.0,0.07641071428571429,0.8587053571428572,0.08,21.03
2026-01-28 16:37:24,2240.0191991329193,25.0,0.07673214285714285,0.8350982142857143,0.07958928571428571,21.03
2026-01-28 16:37:44,2260.019281387329,25.0,0.07461607142857142,0.8862142857142857,0.07923214285714286,21.03
2026-01-28 16:38:04,2280.0193507671356,25.0,0.07549107142857144,0.8358035714285714,0.08195535714285715,21.03
2026-01-28 16:38:24,2300.0194220542908,25.0,0.07670535714285713,0.8370982142857143,0.082375,21.03
2026-01-28 16:38:44,2320.019495487213,25.0,0.07474107142857143,0.8576964285714286,0.08224107142857143,21.03
2026-01-28 16:39:04,2340.021913051605,24.937,0.07434821428571428,0.8666428571428572,0.07748214285714286,21.03
2026-01-28 16:39:24,2360.021980524063,25.0,0.07711607142857144,0.8583839285714285,0.07996428571428571,21.04
2026-01-28 16:39:44,2380.0220472812653,25.0,0.07639285714285715,0.8395446428571428,0.08089285714285714,21.04
2026-01-28 16:40:04,2400.022115945816,24.937,0.076375,0.8576964285714286,0.07758035714285715,21.05
2026-01-28 16:40:24,2420.022181034088,25.0,0.07398214285714286,0.8255089285714287,0.08190178571428572,21.05
2026-01-28 16:40:44,2440.0222442150116,25.0,0.0753125,0.8367410714285715,0.08514285714285715,21.05
2026-01-28 16:41:04,2460.0231609344482,24.937,0.07608035714285714,0.8321517857142858,0.08191071428571428,21.05
2026-01-28 16:41:24,2480.0232348442078,24.937,0.07601785714285714,0.8283035714285715,0.08400892857142858,21.06
2026-01-28 16:41:44,2500.0233039855957,25.0,0.07582142857142858,0.8323482142857143,0.0772232142857143,21.06
2026-01-28 16:42:04,2520.023372888565,24.937,0.07548214285714286,0.8368303571428571,0.08282142857142857,21.06
2026-01-28 16:42:24,2540.023442029953,24.937,0.0754375,0.8783303571428572,0.08025,21.06
2026-01-28 16:42:44,2560.0235135555267,24.937,0.07716071428571428,0.8277857142857143,0.08616071428571428,21.06
2026-01-28 16:43:04,2580.025914669037,24.937,0.078,0.8670892857142858,0.08454464285714287,21.07
2026-01-28 16:43:24,2600.0259840488434,25.0,0.07583035714285714,0.8283214285714287,0.08812500000000001,21.06
2026-01-28 16:43:44,2620.027617931366,25.0,0.07615178571428571,0.8741785714285715,0.07746428571428572,21.06
2026-01-28 16:44:04,2640.0276873111725,24.937,0.0752142857142857,0.8532946428571428,0.08195535714285715,21.06
2026-01-28 16:44:24,2660.0277574062347,25.0,0.07608928571428572,0.8661607142857143,0.07924107142857142,21.06
2026-01-28 16:44:44,2680.0299155712128,25.0,0.07848214285714285,0.8385,0.08234821428571429,21.06
2026-01-28 16:45:04,2700.02995967865,25.0,0.07558928571428572,0.8291964285714286,0.08390178571428572,21.07
2026-01-28 16:45:24,2720.0300331115723,25.0,0.07675,1.0018839285714285,0.08132142857142857,21.06
2026-01-28 16:45:44,2740.03010058403,24.937,0.07698214285714286,0.8574910714285714,0.08455357142857144,21.07
2026-01-28 16:46:04,2760.0301682949066,24.937,0.07823214285714286,0.8195446428571429,0.0846875,21.07
2026-01-28 16:46:24,2780.0302336215973,24.937,0.07366964285714285,0.8559464285714286,0.08323214285714287,21.07
2026-01-28 16:46:44,2800.030306816101,24.937,0.07679464285714287,0.8352946428571428,0.08226785714285714,21.07
2026-01-28 16:47:04,2820.0303728580475,24.937,0.07747321428571428,0.8428214285714286,0.0808125,21.07
2026-01-28 16:47:24,2840.0304424762726,24.937,0.07636607142857144,0.8395089285714287,0.07940178571428572,21.08
2026-01-28 16:47:44,2860.033931493759,25.0,0.077,0.8168571428571428,0.08595535714285715,21.08
2026-01-28 16:48:04,2880.0339601039886,25.0,0.07669642857142857,0.8282946428571429,0.08400892857142858,21.08
2026-01-28 16:48:24,2900.0340282917023,25.0,0.07620535714285714,0.8232232142857143,0.0844107142857143,21.08
2026-01-28 16:48:44,2920.0340926647186,25.0,0.07633035714285714,0.8402857142857144,0.0853125,21.08
2026-01-28 16:49:04,2940.034161567688,25.0,0.07591964285714285,0.8657053571428571,0.08472321428571429,21.08
2026-01-28 16:49:24,2960.0342361927032,25.0,0.07629464285714285,0.8860535714285714,0.07877678571428572,21.08
2026-01-28 16:49:44,2980.0343079566956,24.937,0.07681249999999999,0.8173125,0.08498214285714287,21.08
2026-01-28 16:50:04,3000.0344030857086,24.937,0.0754375,0.8449285714285715,0.08123214285714286,21.08
2026-01-28 16:50:24,3020.0379145145416,25.0,0.07641964285714287,0.857125,0.08764285714285715,21.08
2026-01-28 16:50:44,3040.037951231003,24.937,0.07733928571428572,0.8696160714285714,0.08095535714285715,21.08
2026-01-28 16:51:04,3060.0379779338837,25.0,0.07694642857142857,0.8630000000000001,0.0810267857142857,21.08
2026-01-28 16:51:25,3080.0380458831787,25.0,0.07792857142857143,0.8593660714285714,0.08119642857142857,21.08
2026-01-28 16:51:44,3100.0381157398224,25.0,0.07700892857142858,0.8663660714285715,0.08016964285714287,21.08
2026-01-28 16:52:04,3120.0381829738617,25.0,0.07760714285714286,0.8275982142857143,0.0860357142857143,21.09
2026-01-28 16:52:24,3140.038480758667,25.0,0.07642857142857143,0.8286785714285714,0.08447321428571429,21.08
2026-01-28 16:52:44,3160.0385479927063,25.0,0.07811607142857144,0.8042857142857143,0.08422321428571429,21.09
2026-01-28 16:53:04,3180.0386123657227,25.0,0.0785982142857143,0.8223392857142857,0.08598214285714287,21.09
2026-01-28 16:53:24,3200.038680076599,24.937,0.07758035714285715,0.9082053571428572,0.08116071428571428,21.09
2026-01-28 16:53:44,3220.038749217987,25.0,0.07570535714285716,0.8440178571428572,0.08538392857142858,21.09
2026-01-28 16:54:04,3240.038820505142,25.0,0.0785625,0.8315178571428571,0.08650892857142857,21.09
2026-01-28 16:54:24,3260.0389001369476,24.937,0.07775892857142856,0.8404999999999999,0.08438392857142858,21.09
2026-01-28 16:54:44,3280.03896689415,25.0,0.07725000000000001,0.803375,0.08604464285714286,21.09
2026-01-28 16:55:04,3300.0390434265137,25.0,0.07833035714285715,0.8444642857142857,0.0854107142857143,21.09
2026-01-28 16:55:24,3320.03911113739,25.0,0.07877678571428572,0.8365446428571428,0.08582142857142858,21.09
2026-01-28 16:55:44,3340.0391755104065,25.0,0.07828571428571429,0.8429017857142858,0.08811607142857143,21.09
2026-01-28 16:56:04,3360.039246082306,25.0,0.07821428571428571,0.8408482142857142,0.0900625,21.09
2026-01-28 16:56:24,3380.039316177368,25.0,0.07775,0.8317321428571428,0.087375,21.09
2026-01-28 16:56:44,3400.039380788803,25.0,0.077,0.8481071428571428,0.08828571428571429,21.09
2026-01-28 16:57:04,3420.039447784424,25.0,0.07840178571428572,0.8451875,0.08650000000000001,21.09
2026-01-28 16:57:24,3440.0395126342773,25.0,0.07824107142857142,0.8395803571428572,0.08883928571428572,21.09
2026-01-28 16:57:44,3460.039582014084,25.0,0.07766964285714285,0.8304375,0.08848214285714286,21.1
2026-01-28 16:58:04,3480.0396571159363,24.937,0.07767857142857144,0.8790535714285715,0.08177678571428572,21.1
2026-01-28 16:58:24,3500.0397222042084,24.937,0.078125,0.8695089285714286,0.08435714285714287,21.1
2026-01-28 16:58:44,3520.039790868759,24.937,0.07808035714285715,0.8244464285714287,0.08783035714285714,21.1
2026-01-28 16:59:04,3540.0398564338684,25.0,0.080125,0.8673124999999999,0.087625,21.1
2026-01-28 16:59:24,3560.040352344513,25.0,0.07842857142857143,0.8465803571428572,0.08894642857142857,21.1
2026-01-28 16:59:44,3580.0404205322266,25.0,0.07757142857142858,0.8534642857142858,0.08767857142857143,21.1
2026-01-28 17:00:04,3600.0404880046844,25.0,0.07952678571428572,0.8375446428571429,0.09033035714285716,21.1
2026-01-28 17:00:24,3620.040553331375,25.062,0.0776875,0.847482142857143,0.08495535714285715,21.11
2026-01-28 17:00:44,3640.0406329631805,25.062,0.07789285714285714,0.8744017857142857,0.08558035714285715,21.1
2026-01-28 17:01:04,3660.04070520401,25.062,0.0778482142857143,0.8282232142857142,0.08607142857142858,21.1
2026-01-28 17:01:24,3680.0407729148865,25.0,0.07746428571428572,0.8656696428571429,0.08572321428571429,21.11
2026-01-28 17:01:44,3700.040853500366,25.0,0.07875892857142856,0.8551339285714287,0.0835,21.11
2026-01-28 17:02:04,3720.0409393310547,25.0,0.08095535714285715,0.8257589285714285,0.09318749999999999,21.11
2026-01-28 17:02:24,3740.0409786701202,25.0,0.07886607142857142,0.8914732142857142,0.0816517857142857,21.1
2026-01-28 17:02:44,3760.0410578250885,25.0,0.08740178571428571,0.8384285714285714,0.08575892857142857,21.11
2026-01-28 17:03:04,3780.041131734848,25.0,0.08126785714285714,0.8302946428571429,0.08786607142857143,21.11
2026-01-28 17:03:25,3800.041213274002,25.0,0.08092857142857143,0.8852946428571429,0.08734821428571428,21.11
2026-01-28 17:03:44,3820.041289806366,25.0,0.07942857142857143,0.8224732142857143,0.09686607142857143,21.12
2026-01-28 17:04:04,3840.0413966178894,25.0,0.07733928571428572,0.8071964285714286,0.08721428571428572,21.12
2026-01-28 17:04:24,3860.041488647461,25.062,0.078125,0.8923303571428571,0.08411607142857143,21.12
2026-01-28 17:04:44,3880.0415756702423,25.0,0.07747321428571428,0.8809375,0.08566071428571428,21.11
2026-01-28 17:05:04,3900.04164147377,25.062,0.07829464285714285,0.7889910714285715,0.0962857142857143,21.12
2026-01-28 17:05:24,3920.041719675064,25.0,0.07979464285714287,0.8043482142857143,0.09248214285714286,21.13
2026-01-28 17:05:44,3940.0418031215668,25.0,0.07821428571428571,0.9266785714285714,0.08108928571428572,21.13
2026-01-28 17:06:04,3960.0418746471405,25.0,0.08316071428571428,0.8273660714285714,0.09177678571428571,21.14
2026-01-28 17:06:24,3980.041941165924,25.0,0.07820535714285715,0.8633392857142858,0.08471428571428571,21.14
2026-01-28 17:06:44,4000.042012453079,25.0,0.08008035714285713,0.8651607142857143,0.09263392857142858,21.14
2026-01-28 17:07:05,4020.04208612442,25.062,0.0805982142857143,0.8649732142857144,0.08575892857142857,21.14
2026-01-28 17:07:24,4040.0421583652496,25.0,0.07853571428571429,0.9161160714285714,0.08954464285714285,21.14
2026-01-28 17:07:44,4060.042241334915,25.062,0.08,0.8860357142857144,0.08963392857142857,21.14
2026-01-28 17:08:04,4080.045912027359,25.062,0.07772321428571428,0.9461071428571428,0.08622321428571429,21.14
2026-01-28 17:08:24,4100.045992612839,25.062,0.08025,0.8362142857142858,0.08576785714285715,21.14
2026-01-28 17:08:44,4120.046063423157,25.062,0.07844642857142857,0.8235625000000001,0.08608928571428572,21.15
2026-01-28 17:09:04,4140.049926280975,25.062,0.08042857142857143,1.0175446428571429,0.08421428571428571,21.14
2026-01-28 17:09:25,4160.049999475479,25.0,0.08044642857142857,0.8755089285714286,0.08485714285714285,21.14
2026-01-28 17:09:44,4180.0500638484955,25.0,0.080125,0.8315982142857142,0.0878482142857143,21.15
2026-01-28 17:10:04,4200.050132989883,25.062,0.07882142857142858,0.8473571428571428,0.10619642857142857,21.15
2026-01-28 17:10:24,4220.050216674805,25.062,0.08538392857142858,0.8167232142857143,0.09108035714285714,21.15
2026-01-28 17:10:44,4240.053932666779,25.062,0.07863392857142858,0.8265535714285714,0.08742857142857142,21.15
2026-01-28 17:11:04,4260.056770324707,25.062,0.07971428571428572,0.8698482142857143,0.08649107142857142,21.15
2026-01-28 17:11:24,4280.056848526001,25.0,0.07765178571428573,0.8269642857142857,0.08833928571428572,21.15
2026-01-28 17:11:44,4300.0569314956665,25.0,0.07944642857142857,0.8494285714285715,0.08604464285714286,21.14
2026-01-28 17:12:04,4320.0570023059845,25.0,0.08027678571428572,0.8105178571428572,0.08664285714285715,21.15
2026-01-28 17:12:24,4340.0570731163025,25.0,0.08097321428571429,0.8471875000000001,0.08719642857142858,21.16
2026-01-28 17:12:44,4360.0571372509,25.0,0.07977678571428572,0.8353214285714285,0.09187500000000001,21.15
2026-01-28 17:13:04,4380.057215929031,25.0,0.07864285714285714,0.7791428571428571,0.08691964285714285,21.15
2026-01-28 17:13:24,4400.057284832001,25.062,0.0792232142857143,0.8348571428571429,0.08849107142857142,21.16
2026-01-28 17:13:44,4420.057358980179,25.0,0.07692857142857143,0.8754375000000001,0.08441964285714286,21.16
2026-01-28 17:14:04,4440.057441949844,25.062,0.084875,0.8408392857142858,0.09225892857142858,21.16
2026-01-28 17:14:24,4460.057519197464,25.062,0.08083035714285715,0.8133214285714285,0.08665178571428571,21.16
2026-01-28 17:14:44,4480.057591676712,25.0,0.08052678571428572,0.8459196428571429,0.09000892857142857,21.17
2026-01-28 17:15:04,4500.057672739029,25.0,0.08190178571428572,0.9162946428571429,0.09099107142857144,21.17
2026-01-28 17:15:24,4520.05775308609,25.0,0.08024107142857143,0.8189732142857143,0.08896428571428572,21.16
2026-01-28 17:15:44,4540.057818174362,25.0,0.07938392857142858,0.8337232142857143,0.0874107142857143,21.17
2026-01-28 17:16:04,4560.057911872864,25.062,0.07907142857142857,0.7896785714285715,0.08726785714285715,21.17
2026-01-28 17:16:24,4580.057980775833,25.062,0.07883035714285715,0.8205535714285714,0.08990178571428573,21.18
2026-01-28 17:16:44,4600.059324979782,25.0,0.07979464285714287,0.8563660714285714,0.08777678571428571,21.18
2026-01-28 17:17:04,4620.059400558472,25.0,0.07942857142857143,0.7611785714285714,0.09203571428571429,21.18
2026-01-28 17:17:24,4640.059469938278,25.0,0.07893750000000001,0.8035892857142857,0.09178571428571428,21.18
2026-01-28 17:17:44,4660.059534549713,25.0,0.07878571428571428,0.8175982142857142,0.08982142857142858,21.18
2026-01-28 17:18:04,4680.059602737427,25.0,0.07923214285714286,0.8330267857142858,0.09142857142857143,21.18
2026-01-28 17:18:24,4700.061913728714,25.0,0.07824107142857142,0.8412678571428571,0.08766071428571429,21.18
2026-01-28 17:18:44,4720.065925359726,25.0,0.08034821428571429,0.7928392857142857,0.09048214285714286,21.19
2026-01-28 17:19:04,4740.066007137299,25.0,0.07907142857142857,0.8243571428571429,0.09190178571428573,21.19
2026-01-28 17:19:24,4760.06608247757,25.0,0.07972321428571429,0.8343392857142857,0.08763392857142857,21.19
2026-01-28 17:19:44,4780.066179990768,25.0,0.08016071428571428,0.8352857142857143,0.08816071428571429,21.19
2026-01-28 17:20:04,4800.066237926483,25.0,0.07978571428571428,0.8280624999999999,0.0886875,21.2
2026-01-28 17:20:24,4820.066309213638,25.062,0.08125,0.8612410714285714,0.0859375,21.19
2026-01-28 17:20:44,4840.066380023956,25.0,0.07777678571428571,0.8517857142857144,0.09028571428571429,21.2
2026-01-28 17:21:04,4860.066445350647,25.0,0.08051785714285715,0.8679464285714286,0.08936607142857143,21.2
2026-01-28 17:21:24,4880.066961765289,24.937,0.07919642857142858,0.8674821428571429,0.08764285714285715,21.2
2026-01-28 17:21:44,4900.067034244537,25.0,0.08311607142857144,0.8352053571428572,0.08740178571428571,21.2
2026-01-28 17:22:04,4920.067097663879,24.937,0.08011607142857144,0.8153839285714286,0.08933035714285716,21.21
2026-01-28 17:22:24,4940.067462444305,25.0,0.080125,0.8564017857142857,0.09110714285714286,21.21
2026-01-28 17:22:44,4960.067526578903,25.0,0.08066964285714286,0.7998482142857143,0.08779464285714286,21.21
2026-01-28 17:23:04,4980.06759262085,25.062,0.08197321428571429,0.8010803571428572,0.11029464285714285,21.21
