time,CO2_ppm,CO2_2_ppm,O2_percent,temperature_C,OD_Trx_V,OD_Sct_V
940.0169641971588,260.0,440.0,20.88,36.687,1.4280446428571434,0.4499910714285714
945.017040014267,260.0,440.0,20.88,36.687,1.4084285714285714,0.44197321428571434
950.0171077251434,260.0,440.0,20.88,36.687,1.4253392857142857,0.4621875000000001
955.017175912857,260.0,430.0,20.88,36.75,1.4228214285714285,0.4592946428571429
960.0172443389893,260.0,430.0,20.88,36.687,1.420044642857143,0.45969642857142856
965.017338514328,260.0,430.0,20.88,36.687,1.4256071428571429,0.4683392857142858
970.0174100399017,260.0,420.0,20.88,36.75,1.4218482142857145,0.44493750000000004
975.0174779891968,260.0,430.0,20.88,36.75,1.4243303571428572,0.4974464285714285
980.0175673961639,260.0,430.0,20.88,36.75,1.4319821428571429,0.45882142857142855
985.0176401138306,260.0,430.0,20.88,36.75,1.4206785714285715,0.4423035714285714
990.0177109241486,260.0,420.0,20.88,36.75,1.4237232142857141,0.4514464285714285
995.0177788734436,260.0,430.0,20.88,36.75,1.430785714285714,0.47822321428571435
1000.0178463459015,260.0,420.0,20.88,36.75,1.4436071428571429,0.4573392857142858
1005.0179178714752,260.0,420.0,20.88,36.75,1.4614196428571427,0.4439017857142857
1010.0179846286774,260.0,420.0,20.88,36.75,1.4199642857142858,0.46999107142857144
1015.0180516242981,260.0,430.0,20.88,36.75,1.4338303571428568,0.4583571428571429
1020.0181412696838,260.0,430.0,20.88,36.812,1.4196339285714286,0.4498035714285714
1025.018209695816,260.0,420.0,20.88,36.75,1.4286517857142857,0.4443303571428571
1030.018277168274,260.0,420.0,20.88,36.812,1.4284285714285716,0.45028571428571423
1035.0183455944061,260.0,420.0,20.88,36.812,1.421339285714286,0.4575535714285714
1040.0184144973755,260.0,420.0,20.88,36.75,1.4233035714285713,0.46702678571428574
1045.0184807777405,260.0,420.0,20.88,36.812,1.419455357142857,0.44805357142857144
1050.0185506343842,260.0,420.0,20.88,36.812,1.4198660714285711,0.4443839285714287
1055.018618106842,260.0,410.0,20.88,36.812,1.426026785714286,0.45325892857142863
1060.0187120437622,260.0,420.0,20.88,36.812,1.4396785714285714,0.45862500000000006
1065.0187768936157,260.0,410.0,20.88,36.812,1.4225714285714284,0.45122321428571427
1070.018844127655,260.0,400.0,20.88,36.812,1.4299732142857142,0.4449107142857143
1075.018911600113,260.0,400.0,20.88,36.812,1.4051517857142855,0.44116964285714283
1080.0189785957336,260.0,400.0,20.88,36.812,1.4365892857142857,0.4329642857142857
1085.0190451145172,260.0,410.0,20.88,36.75,1.450017857142857,0.4470982142857142
1090.0191130638123,260.0,410.0,20.88,36.75,1.421419642857143,0.4462767857142857
1095.0191805362701,260.0,400.0,20.88,36.75,1.4274285714285713,0.45747321428571425
1100.0192744731903,260.0,410.0,20.88,36.75,1.4481964285714288,0.4487589285714285
1105.0193421840668,260.0,410.0,20.88,36.687,1.4345178571428572,0.43805357142857143
1110.019410610199,260.0,410.0,20.88,36.687,1.4224464285714282,0.4672857142857142
1115.0194766521454,260.0,400.0,20.88,36.687,1.4228660714285712,0.45694642857142853
1120.0195708274841,260.0,400.0,20.88,36.687,1.4165714285714286,0.4348392857142857
1125.0196397304535,260.0,400.0,20.88,36.687,1.4196696428571431,0.4428303571428572
1130.0197052955627,260.0,410.0,20.88,36.687,1.4234285714285713,0.4402589285714286
1135.019773721695,260.0,410.0,20.88,36.625,1.4277946428571426,0.44791964285714286
1140.0198864936829,260.0,410.0,20.88,36.687,1.424357142857143,0.48479464285714285
1145.019953250885,260.0,410.0,20.88,36.687,1.42125,0.4652589285714286
1150.0200192928314,260.0,410.0,20.88,36.687,1.4975576923076923,0.4453076923076923
1155.0200912952423,260.0,410.0,20.88,36.687,1.421901785714286,0.4669732142857143
1160.020161151886,260.0,410.0,20.88,36.687,1.4290892857142856,0.45353571428571426
1165.0202298164368,260.0,410.0,20.88,36.687,1.4272232142857142,0.46000892857142855
1170.0202951431274,260.0,420.0,20.88,36.687,1.4199910714285715,0.46281250000000007
1175.0203669071198,260.0,420.0,20.88,36.687,1.411125,0.48507142857142865
1180.0204331874847,260.0,420.0,20.88,36.687,1.4270267857142855,0.4474464285714285
1185.0205008983612,260.0,420.0,20.88,36.687,1.4243124999999999,0.4696428571428572
1190.020568370819,260.0,410.0,20.88,36.687,1.4265178571428572,0.46292857142857147
1195.0206379890442,260.0,420.0,20.88,36.687,1.3868125000000002,0.45550000000000007
1200.0207064151764,260.0,420.0,20.88,36.625,1.4269642857142857,0.4554107142857143
1205.02077627182,260.0,430.0,20.88,36.687,1.4211160714285713,0.47389285714285706
1210.020845413208,260.0,440.0,20.88,36.687,1.4305892857142857,0.4478303571428572
1215.0209107398987,260.0,440.0,20.88,36.687,1.4286607142857144,0.4287946428571429
1220.020985841751,260.0,430.0,20.88,36.687,1.436294642857143,0.4512232142857143
1225.021050453186,260.0,440.0,20.88,36.75,1.4303124999999999,0.4498839285714286
1230.0211176872253,260.0,430.0,20.88,36.687,1.4316517857142856,0.45303571428571443
1235.021185874939,260.0,440.0,20.88,36.75,1.4253482142857143,0.44086607142857154
1240.021258354187,260.0,440.0,20.88,36.75,1.5241517857142857,0.4718482142857142
1245.0213253498077,260.0,420.0,20.89,36.75,1.4295714285714283,0.4566607142857143
1250.0213959217072,260.0,430.0,20.88,36.75,1.4280357142857143,0.49258928571428573
1255.0214631557465,260.0,430.0,20.88,36.75,1.4331785714285714,0.46220535714285704
1260.021517753601,260.0,420.0,20.88,36.75,1.4050535714285712,0.44558035714285715
1265.0215845108032,260.0,420.0,20.88,36.75,1.425080357142857,0.4308392857142857
1270.0216445922852,260.0,420.0,20.88,36.812,1.4372589285714283,0.4579107142857142
1275.0217180252075,260.0,410.0,20.88,36.812,1.4688392857142858,0.46325
1280.021788597107,260.0,410.0,20.88,36.812,1.4407232142857145,0.45340178571428574
1285.021853685379,260.0,400.0,20.88,36.812,1.4268928571428572,0.46835714285714286
1290.0219233036041,260.0,400.0,20.88,36.812,1.4311964285714287,0.45651785714285714
1295.0219984054565,260.0,400.0,20.88,36.812,1.4030892857142856,0.44832142857142854
1300.0220658779144,260.0,400.0,20.88,36.812,1.4274910714285716,0.4523928571428572
1305.0221304893494,260.0,400.0,20.88,36.875,1.4257142857142857,0.46327678571428577
1310.0221967697144,260.0,400.0,20.88,36.875,1.4235892857142858,0.4622232142857142
1315.0222651958466,260.0,400.0,20.88,36.812,1.4299196428571428,0.4695714285714286
1320.0223586559296,260.0,400.0,20.88,36.812,1.3736517857142856,0.42460714285714285
1325.0224254131317,260.0,400.0,20.88,36.812,1.4274553571428572,0.46277678571428577
1330.0224947929382,260.0,390.0,20.88,36.875,1.420955357142857,0.46103571428571427
1335.0225608348846,260.0,390.0,20.88,36.812,1.4269285714285715,0.45962499999999995
1340.022650718689,260.0,390.0,20.88,36.875,1.4653928571428574,0.4902410714285715
1345.022718667984,260.0,390.0,20.88,36.812,1.4153482142857143,0.44891964285714286
1350.0227859020233,260.0,390.0,20.88,36.812,1.4322857142857146,0.4705
1355.0228552818298,260.0,390.0,20.88,36.812,1.4310267857142855,0.46240178571428575
1360.0229279994965,260.0,390.0,20.88,36.812,1.4469375000000002,0.4631964285714286
1365.0229940414429,260.0,390.0,20.88,36.812,1.4338125000000002,0.4799285714285714
1370.0230612754822,260.0,390.0,20.88,36.812,1.4400267857142859,0.4487589285714285
1375.0231268405914,260.0,390.0,20.88,36.812,1.426794642857143,0.4736071428571429
1380.023199081421,260.0,390.0,20.88,36.812,1.4660267857142857,0.4465267857142858
1385.0232667922974,260.0,390.0,20.88,36.812,1.4595803571428567,0.43807142857142856
1390.0233314037323,260.0,400.0,20.88,36.812,1.4352142857142858,0.4477946428571428
1395.0234014987946,260.0,410.0,20.88,36.812,1.4364285714285714,0.44883035714285713
1400.0234971046448,260.0,410.0,20.88,36.875,1.4257767857142858,0.4701785714285714
1405.023561000824,260.0,410.0,20.88,36.875,1.4483035714285712,0.4437767857142857
1410.0236253738403,260.0,410.0,20.88,36.875,1.4352410714285715,0.4480535714285715
1415.0236926078796,260.0,410.0,20.88,36.812,1.429580357142857,0.45056250000000003
1420.023758172989,260.0,410.0,20.88,36.875,1.436544642857143,0.4611875
1425.0238251686096,260.0,410.0,20.88,36.875,1.4440535714285712,0.46741071428571423
1430.023894071579,260.0,410.0,20.88,36.812,1.4218125,0.4699999999999999
1435.0239634513855,260.0,410.0,20.88,36.812,1.4406607142857142,0.44893750000000004
1440.0240550041199,260.0,410.0,20.88,36.812,1.4981250000000002,0.4449464285714286
1445.024121761322,260.0,410.0,20.89,36.812,1.4309732142857143,0.44225000000000003
1450.0241911411285,260.0,410.0,20.88,36.812,1.4417946428571429,0.4558750000000001
1455.0242626667023,260.0,400.0,20.89,36.812,1.4493571428571432,0.45466071428571425
1460.0243368148804,260.0,400.0,20.88,36.812,1.39275,0.4366607142857143
1465.0244166851044,260.0,390.0,20.88,36.812,1.4460357142857145,0.4528839285714286
1470.0244903564453,260.0,390.0,20.88,36.812,1.4183928571428572,0.4479017857142857
1475.0245597362518,260.0,390.0,20.88,36.812,1.4244553571428573,0.446125
1480.0246305465698,260.0,400.0,20.88,36.812,1.4361875000000002,0.4531607142857144
1485.024698972702,260.0,410.0,20.88,36.812,1.4354910714285711,0.4478392857142857
1490.0247657299042,260.0,410.0,20.88,36.812,1.4277053571428573,0.4601785714285715
1495.0248334407806,260.0,410.0,20.88,36.812,1.4361964285714286,0.45248214285714283
1500.0249075889587,260.0,410.0,20.88,36.812,1.4413173076923078,0.4560673076923078
1505.0249724388123,260.0,410.0,20.88,36.812,1.4349553571428568,0.4488750000000001
1510.025043964386,260.0,410.0,20.88,36.812,1.431571428571429,0.44289285714285714
1515.0251111984253,260.0,410.0,20.88,36.812,1.440901785714286,0.4450892857142858
1520.0251848697662,260.0,400.0,20.88,36.875,1.4514464285714286,0.4547946428571429
1525.0252540111542,260.0,400.0,20.88,36.875,1.4421696428571429,0.4512946428571429
1530.0253231525421,260.0,390.0,20.88,36.875,1.436919642857143,0.4513571428571429
1535.0253930091858,260.0,390.0,20.88,36.875,1.4324017857142857,0.4483035714285714
1540.0254654884338,260.0,370.0,20.88,36.875,1.4726339285714285,0.44907142857142857
1545.0255336761475,260.0,380.0,20.88,36.875,1.4664821428571426,0.4568660714285714
1550.025601387024,260.0,390.0,20.88,36.875,1.4278928571428569,0.4637410714285715
1555.0256679058075,260.0,390.0,20.88,36.875,1.4367321428571427,0.46191964285714293
1560.0257370471954,260.0,390.0,20.88,36.875,1.4231785714285718,0.44573214285714285
1565.0258121490479,260.0,380.0,20.88,36.875,1.4028214285714287,0.4470535714285714
1570.0258820056915,260.0,380.0,20.88,36.875,1.4398660714285714,0.44766964285714284
1575.0259506702423,260.0,380.0,20.88,36.875,1.4372053571428574,0.4655892857142857
1580.026022195816,260.0,380.0,20.88,36.875,1.439107142857143,0.4677678571428571
1585.0260899066925,260.0,390.0,20.88,36.875,1.4380178571428572,0.44645535714285717
1590.0261573791504,260.0,390.0,20.88,36.875,1.4255446428571428,0.46653571428571433
1595.0262212753296,260.0,390.0,20.88,36.875,1.4390446428571428,0.45922321428571433
1600.0263199806213,260.0,400.0,20.87,36.875,1.4009732142857143,0.4297053571428571
1605.026386976242,260.0,400.0,20.88,36.875,1.4375357142857144,0.4571517857142857
1610.02645611763,260.0,400.0,20.88,36.875,1.4232589285714285,0.46583035714285714
1615.026512145996,260.0,390.0,20.88,36.875,1.4205714285714284,0.4631875
1620.0266120433807,260.0,390.0,20.88,36.875,1.4342142857142857,0.4531785714285714
1625.0266823768616,260.0,390.0,20.88,36.875,1.4334285714285713,0.44153571428571425
1630.0267510414124,260.0,390.0,20.88,36.875,1.446125,0.4692321428571429
1635.0268423557281,260.0,390.0,20.88,36.875,1.4371339285714286,0.4729285714285714
1640.02694106102,260.0,400.0,20.88,36.875,1.4212946428571431,0.4536785714285715
1645.0270109176636,260.0,400.0,20.88,36.875,1.428758928571429,0.4462232142857143
1650.0270807743073,260.0,390.0,20.88,36.875,1.4154732142857143,0.4478035714285714
1655.0271677970886,260.0,390.0,20.88,36.875,1.432526785714286,0.455375
1660.027236700058,260.0,390.0,20.88,36.875,1.4339732142857144,0.46289285714285716
