time,CO2_ppm,CO2_2_ppm,O2_percent,temperature_C,OD_Trx_V,OD_Sct_V,OD_Ref_V,OD_90_V,OD_135_V
160.00276494026184,nan,42480.0,20.33,36.187,,,0.548875,0.04102678571428571,0.03784821428571429
165.00284886360168,nan,42490.0,20.26,36.25,,,0.5387321428571429,0.03944642857142856,0.03741071428571429
170.00292921066284,nan,42490.0,20.26,36.312,,,0.5410803571428572,0.040464285714285717,0.03828571428571429
175.00301790237427,nan,42530.0,20.26,36.375,,,0.5418392857142857,0.04241071428571429,0.03816964285714286
180.00308966636658,nan,42530.0,20.26,36.5,,,0.5405714285714286,0.04271428571428572,0.04095535714285715
185.00316071510315,nan,42540.0,20.33,36.562,,,0.5342410714285714,0.04111607142857143,0.039973214285714286
190.00323390960693,nan,42590.0,20.33,36.625,,,0.5410803571428572,0.040401785714285716,0.03928571428571428
195.00332713127136,nan,42650.0,20.26,36.687,,,0.5004107142857144,0.04025000000000001,0.0386875
200.00341653823853,nan,42640.0,20.26,36.75,,,0.5468660714285714,0.04307142857142856,0.0405
205.00349760055542,nan,42620.0,20.26,36.812,,,0.5403571428571429,0.044071428571428574,0.0396517857142857
210.00356101989746,nan,42620.0,20.26,36.875,,,0.5369910714285715,0.046285714285714284,0.04163392857142857
215.00363540649414,nan,42600.0,20.33,36.937,,,0.5658660714285715,0.047517857142857146,0.04013392857142858
220.00370836257935,nan,42620.0,20.33,37.0,,,0.5196346153846154,0.04581730769230769,0.03952884615384616
225.00378894805908,nan,42700.0,20.26,37.062,,,0.5378660714285713,0.044401785714285706,0.04069642857142858
230.0038616657257,nan,42790.0,20.26,37.125,,,0.5405892857142857,0.04465178571428573,0.04108928571428572
235.00394225120544,nan,42810.0,20.26,37.187,,,0.5219999999999999,0.04494642857142857,0.04058928571428571
240.00401425361633,nan,42840.0,20.26,37.25,,,0.5443214285714287,0.046901785714285715,0.04193750000000001
245.00408792495728,nan,42880.0,20.33,37.25,,,0.535794642857143,0.046535714285714284,0.04061607142857143
250.004159450531,nan,43010.0,20.32,37.312,,,0.5372232142857144,0.04775000000000001,0.04103571428571429
255.00423860549927,nan,43040.0,20.26,37.375,,,0.5305769230769232,0.04737500000000001,0.040490384615384616
260.0043134689331,nan,43180.0,20.26,37.375,,,0.5389642857142857,0.04475892857142857,0.04182142857142857
265.0043897628784,nan,43190.0,20.26,37.375,,,0.5450267857142856,0.04811607142857143,0.04083035714285714
270.0044596195221,nan,43140.0,20.26,37.375,,,0.5467946428571429,0.04819642857142857,0.04316964285714286
275.0045404434204,nan,43120.0,20.33,37.375,,,0.5110357142857144,0.046321428571428576,0.040482142857142855
280.0046124458313,nan,43160.0,20.33,37.375,,,0.5388125,0.04760714285714286,0.04184821428571429
285.004691362381,nan,43190.0,20.26,37.375,,,0.5412053571428571,0.04675,0.042625
290.0047664642334,nan,43300.0,20.26,37.375,,,0.5420892857142857,0.0469017857142857,0.04128571428571428
