time,CO2_ppm,CO2_2_ppm,O2_percent,temperature_C,OD_Trx_V,OD_Sct_V,OD_Ref_V
2.1457672119140625e-06,nan,80940.0,19.64,36.5,0.7127321428571428,0.6226875,0.4778392857142858
5.000079154968262,nan,74940.0,19.78,36.5,0.7724375,0.6769999999999999,0.5070446428571429
10.000175476074219,nan,65320.0,19.87,36.437,0.7282946428571428,0.6328392857142857,0.4433035714285714
15.000272750854492,nan,60990.0,19.95,36.375,0.7436339285714285,0.6672767857142858,0.5087857142857144
20.000356435775757,nan,57320.0,20.02,36.25,0.7358660714285715,0.6490714285714286,0.5272053571428572
25.00044083595276,nan,56300.0,20.03,36.125,0.7429017857142857,0.6536964285714287,0.5006428571428572
30.00054407119751,nan,57920.0,20.03,36.062,0.736232142857143,0.6466875,0.49066071428571423
35.000624656677246,nan,60210.0,20.02,36.0,0.7414196428571428,0.6708214285714286,0.5134732142857142
40.00072908401489,nan,64600.0,19.96,35.937,0.7453928571428572,0.6453303571428571,0.5173928571428572
45.00080847740173,nan,68070.0,19.94,35.812,0.7405446428571428,0.6623214285714286,0.5019375
50.00088572502136,nan,73590.0,19.87,35.812,0.7350178571428573,0.662169642857143,0.5185000000000001
55.00096797943115,nan,77660.0,19.79,35.75,0.7163839285714284,0.6231428571428573,0.49286607142857136
60.00106501579285,nan,84310.0,19.72,35.687,0.7575982142857143,0.6533392857142858,0.5014821428571429
65.00114345550537,nan,88660.0,19.66,35.625,0.7370000000000001,0.6553125,0.4942232142857143
70.0012218952179,nan,94850.0,19.57,35.625,0.7544732142857143,0.681330357142857,0.5132142857142857
75.00130796432495,nan,98650.0,19.5,35.625,0.765169642857143,0.6778928571428572,0.5151607142857143
80.00140929222107,nan,nan,19.48,35.562,0.7413392857142858,0.6622589285714288,0.5123035714285714
85.0014922618866,nan,nan,19.47,35.562,0.7436964285714284,0.6686964285714286,0.5108839285714286
90.00156569480896,nan,nan,19.41,35.562,0.7585961538461538,0.6610096153846154,0.5106923076923078
95.00165152549744,nan,nan,19.41,35.562,0.6955,0.6091339285714286,0.4772678571428572
100.00173139572144,nan,nan,19.33,35.625,0.7349732142857144,0.6635267857142857,0.5019464285714285
105.00180959701538,nan,nan,19.32,35.625,0.733830357142857,0.652767857142857,0.5053571428571428
110.0018904209137,nan,nan,19.25,35.687,0.7518839285714287,0.6500089285714284,0.5056071428571429
115.00197577476501,nan,nan,19.25,35.687,0.7222232142857142,0.6369553571428571,0.4889375
120.00206518173218,nan,nan,19.25,35.687,0.735205357142857,0.6697589285714286,0.5249732142857143
125.00214624404907,nan,nan,19.25,35.687,0.7363461538461539,0.6622788461538461,0.5065961538461539
130.00222754478455,nan,nan,19.25,35.75,0.7458839285714286,0.651017857142857,0.5010982142857143
135.0023114681244,nan,nan,19.21,35.812,0.7390625,0.656830357142857,0.4975446428571429
140.00238847732544,nan,nan,19.17,35.875,0.7340982142857145,0.6574107142857143,0.49992857142857144
145.00249123573303,nan,nan,19.17,35.875,0.7350803571428571,0.6548125,0.5086250000000001
150.0025839805603,nan,nan,19.15,35.937,0.7460178571428572,0.6629553571428571,0.49938392857142855
155.00266647338867,nan,nan,19.1,36.0,0.7535,0.6701607142857143,0.5136428571428572
160.00274682044983,nan,nan,19.09,36.0,0.73375,0.6662053571428572,0.5119017857142858
165.00282859802246,nan,nan,19.03,36.062,0.7381875000000001,0.6540892857142857,0.5012053571428572
170.00292921066284,nan,nan,19.02,36.125,0.7375625,0.6584910714285716,0.5155178571428571
175.0030198097229,nan,nan,19.02,36.125,0.7256160714285713,0.6398125,0.5096428571428571
180.00308656692505,nan,nan,18.95,36.187,0.7364732142857141,0.6594196428571427,0.5068660714285714
185.00316452980042,nan,nan,18.94,36.187,0.7227767857142856,0.6761964285714285,0.49618750000000006
190.00324940681458,nan,nan,18.94,36.187,0.7401607142857143,0.6729642857142856,0.5142053571428571
195.00333976745605,nan,nan,18.91,36.25,0.7601428571428572,0.6616696428571428,0.5164375
200.00342202186584,nan,nan,18.86,36.312,0.7393214285714286,0.6570446428571429,0.5129732142857142
205.00349974632263,nan,nan,18.86,36.312,0.7449375,0.6593839285714286,0.5151160714285715
210.00357580184937,nan,nan,18.86,36.312,0.7360982142857141,0.664375,0.5240982142857143
215.0036633014679,nan,nan,18.82,36.312,0.7182410714285714,0.6519553571428572,0.5042142857142857
220.00374484062195,nan,nan,18.79,36.312,0.7500089285714286,0.6663125000000001,0.5127410714285715
225.0038206577301,nan,nan,18.78,36.312,0.7428482142857142,0.6718482142857142,0.5002321428571428
230.0039005279541,nan,nan,18.78,36.312,0.7562589285714285,0.685044642857143,0.5046517857142857
235.00533890724182,nan,nan,18.74,36.312,0.7523035714285715,0.6611874999999998,0.5113214285714285
240.0054087638855,nan,nan,18.71,36.312,0.7047321428571428,0.6305267857142857,0.4834374999999999
245.00548100471497,nan,nan,18.7,36.25,0.7660803571428572,0.6690625,0.4970357142857143
250.0055546760559,nan,nan,18.7,36.25,0.7584464285714285,0.6707946428571429,0.5065
255.00562500953674,nan,nan,18.69,36.25,0.739732142857143,0.6657767857142858,0.5153214285714286
260.0056936740875,nan,nan,18.63,36.25,0.7559464285714286,0.6676607142857144,0.50975
265.0057725906372,nan,nan,18.63,36.25,0.7524464285714286,0.6620267857142857,0.5216875
270.00584959983826,nan,nan,18.63,36.187,0.7666339285714285,0.6536517857142857,0.5000803571428571
275.00601744651794,nan,nan,18.63,36.187,0.7306339285714285,0.660107142857143,0.5096428571428573
280.00609827041626,nan,nan,18.62,36.187,0.7449375,0.6564017857142856,0.5031785714285715
285.00617146492004,nan,nan,18.59,36.187,0.7203214285714286,0.6227767857142857,0.4869196428571429
290.0062413215637,nan,nan,18.55,36.187,0.7486517857142857,0.6616607142857143,0.5101428571428571
295.0063078403473,nan,nan,18.55,36.125,0.7199326923076923,0.6739326923076925,0.5077211538461539
300.00637674331665,nan,nan,18.55,36.187,0.738482142857143,0.6628035714285715,0.5114553571428571
305.00645089149475,nan,nan,18.55,36.187,0.7378482142857142,0.6594732142857144,0.5099821428571428
310.00652861595154,nan,nan,18.55,36.187,0.7140000000000001,0.6552857142857142,0.4870892857142857
315.0066032409668,nan,nan,18.54,36.187,0.7374553571428571,0.6663125,0.511375
320.0066976547241,nan,nan,18.5,36.187,0.7298303571428572,0.6476875000000001,0.5113214285714286
325.006769657135,nan,nan,18.48,36.187,0.7576071428571429,0.6509464285714285,0.5005178571428571
330.006840467453,nan,nan,18.48,36.187,0.7480357142857145,0.6719017857142857,0.5073214285714286
